id,translation
ID_CHAT_ALLIANCE_LABEL,ALLIANCE
ID_CHAT_ALLIANCE_WAR_LABEL,ALLIANCE WAR
ID_CHAT_LOADING_MORE_MESSAGES,Loading more messages...
ID_CHAT_ACCESS,You have unlocked Chat!
ID_DAILYBONUS_CHECK_BACK_LATER,Check back later for more {bonusitem}
ID_DAILYBONUS_YOU_HAVE_AVAILABLE,You have {bonusitem} available
ID_DAILYBONUS_BONUS_AVAILABLE_IN,{bonusitem} available in: {time}
ID_DAILYBONUS_YOUR_BONUS_EXPIRES_IN,Your {bonusitem} expires in: {time}
ID_DAILYBONUS_CAMPENERGY1_NAME,Campaign Energy
ID_DAILYBONUS_CAMPENERGY1_DESCRIPTION,Campaign Energy is needed to play the Campaign.
ID_DAILYBONUS_CAMPENERGY2_NAME,Campaign Energy
ID_DAILYBONUS_CAMPENERGY2_DESCRIPTION,Campaign Energy is needed to play the Campaign.
ID_DAILYBONUS_CAMPENERGY3_NAME,Campaign Energy
ID_DAILYBONUS_CAMPENERGY3_DESCRIPTION,Campaign Energy is needed to play the Campaign.
ID_LB_ALLIANCE_WAR_LEADERS,Alliance War Leaders
ID_LB_CURRENT_WAR_LEADERS,Current War Leaders
ID_LB_SEASON_ENDS,SEASON ENDS IN
ID_LB_WAR_ENDS,WAR ENDS IN
ID_LB_UNRANKED,Unranked
ID_LB_RANK,Rank {rank}
ID_LB_RANK_RANGE,Ranks {min}-{max}
ID_LB_PREVIOUS_WAR_LEADERS,Previous War Leaders
ID_LB_TOTAL_SQUAD_POWER_LEADERS,Power Leaderboards
ID_LB_POINT_DISPLAY,{points} PTS
ID_LB_NEXT_UPDATE,Next Leaderboard Update {timeRemaining}
ID_LB_LABEL_SCORE,SCORE:
ID_LB_LABEL_MILESTONES,MILESTONES:
ID_LB_LABEL_RANK,RANK:
ID_LB_LABEL_TOTAL_COLLECTION_POWER,COLLECTION POWER:
ID_LB_LABEL_STRONGEST_ALLIANCE,ALLIANCE POWER:
ID_LB_LABEL_STRONGEST_TEAM,STRONGEST TEAM:
ID_LB_RANKS,RANKS
ID_LB_TAB_TOTAL_COLLECTION_POWER,COLLECTION POWER
ID_LB_TAB_STRONGEST_ALLIANCE,STRONGEST ALLIANCE
ID_LB_TAB_STRONGEST_TEAM,STRONGEST TEAM
ID_LB_TAB_SCORE,SCORE
ID_LB_TAB_MILESTONES,MILESTONES
ID_LB_TAB_RANK,RANK
ID_MONTH_JAN,January
ID_MONTH_FEB,February
ID_MONTH_MAR,March
ID_MONTH_APR,April
ID_MONTH_MAY,May
ID_MONTH_JUN,June
ID_MONTH_JUL,July
ID_MONTH_AUG,August
ID_MONTH_SEP,September
ID_MONTH_OCT,October
ID_MONTH_NOV,November
ID_MONTH_DEC,December
ID_MONTH_YEAR_TEMPLATE,{month} {year}
ID_NAME_ERROR_PROFANITY,The name entered includes a prohibited word. Please check and try again.
ID_NOTIFICATIONS_ONE_FREECRATE_AVAILABLE,You have a free Orb available!
ID_NOTIFICATIONS_ONE_FREECRATE_AVAILABLE_ACTION,OK
ID_NOTIFICATIONS_TWO_FREECRATES_AVAILABLE,You have two free Orbs available!
ID_NOTIFICATIONS_TWO_FREECRATES_AVAILABLE_ACTION,OK
ID_NOTIFICATIONS_FREECRATE_AVAILABLE_FOR_STORE,New items are available in Supplies!
ID_NOTIFICATIONS_FREECRATE_AVAILABLE_FOR_STORE_ACTION,OK
ID_NOTIFICATIONS_FREE_CAMPAIGN_ENERGY_AVAILABLE,Your free Campaign Energy expires soon. Claim it now!
ID_NOTIFICATIONS_FREE_CAMPAIGN_ENERGY_AVAILABLE_ACTION,OK
ID_NOTIFICATIONS_RESOURCE_RECHARGED,Your {resourceName} has fully recharged!
ID_NOTIFICATIONS_RESOURCE_RECHARGED_ACTION,OK
ID_REQUIRES_CHALLENGE,Complete to Unlock:\n{challenge_name}
ID_REQUIRES_MISSION,Complete Mission: {mission}
ID_REQUIRES_REQUIREMENT_MET,Requirements met
ID_REQUIRES_REQUIREMENT_NOT_MET,Requirements not met
ID_REQUIRES_REQUIREMENT_PROGRESS,Requirements: {met}/{max}
ID_REQUIRES_CHAR_1_ONLY,ONLY <color=#fff568>ONE</color> CHARACTER ALLOWED
ID_REQUIRES_CHAR_LEVEL_6,Requires 1 LVL 6+ character
ID_REQUIRES_CHAPTER_COMPLETE,Complete VILLAINS Chapter 2\nRequires Player Level 20
ID_REQUIRES_CHAPTER_HEROES1_COMPLETE,Complete HEROES CH 1
ID_REQUIRES_CHAPTER_HEROES2_COMPLETE,Complete HEROES CH 2
ID_REQUIRES_CHAPTER_HEROES6_COMPLETE,Complete HEROES Chapter 6
ID_REQUIRES_CHAPTER_VILLAINS2_COMPLETE,Complete VILLAINS Chapter 2
ID_REQUIRES_CHAPTER_VILLAINS6_COMPLETE,Complete VILLAINS Chapter 6
ID_REQUIRES_CHAPTER1_HEROES_COMPLETE,Complete HEROES Chapter 1
ID_REQUIRES_CHAPTER2_HEROES_COMPLETE,Complete HEROES Chapter 2
ID_REQUIRES_HEROES_ANY,ONLY HERO CHARACTERS
ID_REQUIRES_HEROES,<color=#00aeef>HERO</color> characters REQUIRED
ID_REQUIRES_HEROES_VILLAINS_3,3 VILLAIN characters REQUIRED
ID_REQUIRES_HEROES_VILLAINS_5,5 VILLAIN characters REQUIRED
ID_REQUIRES_HEROES_BLASTER_2,2 BLASTER characters REQUIRED
ID_REQUIRES_HEROES_BLASTER_3,3 BLASTER characters REQUIRED
ID_REQUIRES_HEROES_BLASTER_4,4 BLASTER characters REQUIRED
ID_REQUIRES_HEROES_BLASTER_5,5 BLASTER characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_SUPPORT_2,2 PROTECTOR and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_SUPPORT_3,3 PROTECTOR and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_SUPPORT_4,4 PROTECTOR and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_SUPPORT_5,5 PROTECTOR and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_CONTROLLER_2,2 BRAWLER and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_CONTROLLER_3,3 BRAWLER and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_CONTROLLER_4,4 BRAWLER and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_CONTROLLER_5,5 BRAWLER and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_SUPPORT_2,2 BRAWLER and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_SUPPORT_3,3 BRAWLER and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_SUPPORT_4,4 BRAWLER and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_BRAWLER_SUPPORT_5,5 BRAWLER and/or SUPPORT characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_CONTROLLER_2,2 PROTECTOR and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_CONTROLLER_3,3 PROTECTOR and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_CONTROLLER_4,4 PROTECTOR and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_CONTROLLER_5,5 PROTECTOR and/or CONTROLLER characters REQUIRED
ID_REQUIRES_HEROES_CITY_5,PLAYER LEVEL 23 and 5 CITY characters REQUIRED
ID_REQUIRES_HEROES_MYSTIC_3,3 MYSTIC characters REQUIRED
ID_REQUIRES_HEROES_MYSTIC_5,5 MYSTIC characters REQUIRED
ID_REQUIRES_HEROES_COSMIC_3,3 COSMIC characters REQUIRED
ID_REQUIRES_HEROES_COSMIC_5,5 COSMIC characters REQUIRED
ID_REQUIRES_HEROES_TECH_3,3 TECH characters REQUIRED
ID_REQUIRES_HEROES_TECH_5,5 TECH characters REQUIRED
ID_REQUIRES_HEROES_BIO_3,3 BIO characters REQUIRED
ID_REQUIRES_HEROES_BIO_5,5 BIO characters REQUIRED
ID_REQUIRES_HEROES_GUARDIANS_3,3 GUARDIANS OF THE GALAXY characters REQUIRED
ID_REQUIRES_HEROES_GUARDIANS_5,5 GUARDIANS OF THE GALAXY characters REQUIRED
ID_REQUIRES_HEROES_AVENGERS_3,3 AVENGERS characters REQUIRED
ID_REQUIRES_HEROES_AVENGERS_5,5 AVENGERS characters REQUIRED
ID_REQUIRES_HEROES_PROTECTOR_SUPPORT,ONLY <color=#fff568>PROTECTOR</color> AND <color=#fff568>SUPPORT</color> CHARACTERS
ID_REQUIRES_HEROES_BRAWLER_CONTROLLER,ONLY <color=#fff568>BRAWLER</color> AND <color=#fff568>CONTROLLER</color> CHARACTERS
ID_REQUIRES_HEROES_BRAWLER_SUPPORT,ONLY <color=#fff568>BRAWLER</color> AND <color=#fff568>SUPPORT</color> CHARACTERS
ID_REQUIRES_HEROES_PROTECTOR_CONTROLLER,ONLY <color=#fff568>PROTECTOR</color> AND <color=#fff568>CONTROLLER</color> CHARACTERS
ID_REQUIRES_HEROES_BLASTER,ONLY <color=#fff568>BLASTER</color> CHARACTERS
ID_REQUIRES_HEROES_BRAWLER,ONLY <color=#fff568>BRAWLER</color> CHARACTERS
ID_REQUIRES_HEROES_CITY,ONLY <color=#fff568>CITY</color> CHARACTERS
ID_REQUIRES_HEROES_CONTROLLER,ONLY <color=#fff568>CONTROLLER</color> CHARACTERS
ID_REQUIRES_HEROES_COSMIC,ONLY <color=#fff568>COSMIC</color> CHARACTERS
ID_REQUIRES_HEROES_GLOBAL,ONLY <color=#fff568>GLOBAL</color> CHARACTERS
ID_REQUIRES_HEROES_MYSTIC,ONLY <color=#fff568>MYSTIC</color> CHARACTERS
ID_REQUIRES_HEROES_PROTECTOR,ONLY <color=#fff568>PROTECTOR</color> CHARACTERS
ID_REQUIRES_HEROES_SUPPORT,ONLY <color=#fff568>SUPPORT</color> CHARACTERS
ID_REQUIRES_HEROES_VILLAIN,ONLY <color=#9e0b0f>VILLAIN</color> CHARACTERS
ID_REQUIRES_HEROES_HERO,ONLY <color=#00aeef>HERO</color> CHARACTERS
ID_REQUIRES_HEROES_HYDRA,ONLY <color=#fff568>HYDRA</color> CHARACTERS
ID_REQUIRES_HEROES_MERCS,ONLY <color=#fff568>MERCENARY</color> CHARACTERS
ID_REQUIRES_HEROES_GOTGRAVAGER,ONLY <color=#fff568>GUARDIANS OF THE GALAXY</color> AND <color=#fff568>RAVAGER</color> CHARACTERS
ID_REQUIRES_HEROES_AIM1,Requires 1 A.I.M. at Gear Tier 3+
ID_REQUIRES_HEROES_AIM2,Requires 2 A.I.M. at Gear Tier 4+
ID_REQUIRES_HEROES_AIM3,Requires 3 A.I.M. at Gear Tier 6+
ID_REQUIRES_HEROES_AIM4,Requires 4 A.I.M. at Gear Tier 8+
ID_REQUIRES_HEROES_AIM5,Requires 5 A.I.M. at Gear Tier 10+
ID_REQUIRES_HEROES_AIM5_T12,Requires 5 A.I.M. at Gear Tier 12+
ID_REQUIRES_HEROES_MERCS1,Requires 1 MERCENARY at Gear Tier 3+
ID_REQUIRES_HEROES_MERCS2,Requires 2 MERCENARIES at Gear Tier 4+
ID_REQUIRES_HEROES_MERCS3,Requires 3 MERCENARIES at Gear Tier 6+
ID_REQUIRES_HEROES_MERCS4,Requires 4 MERCENARIES at Gear Tier 8+
ID_REQUIRES_HEROES_MERCS5,Requires 5 MERCENARIES at Gear Tier 10+
ID_REQUIRES_HEROES_MERCS5_T12,Requires 5 MERCENARIES at Gear Tier 12+
ID_REQUIRES_HEROES_HAND3,Requires 3 HAND at Gear Tier 3+
ID_REQUIRES_HEROES_HAND4,Requires 4 HAND at Gear Tier 4+
ID_REQUIRES_HEROES_HAND5,Requires 5 HAND at Gear Tier 6+
ID_REQUIRES_HEROES_HAND5_T8,Requires 5 HAND at Gear Tier 8+
ID_REQUIRES_HEROES_HAND5_T10,Requires 5 HAND at Gear Tier 10+
ID_REQUIRES_HEROES_HAND5_T12,Requires 5 HAND at Gear Tier 12+
ID_REQUIRES_HEROES_MERCS5_L1,5x MERCENARIES Required
ID_REQUIRES_HEROES_MERCS5_L2,2-Star MERCENARIES
ID_REQUIRES_HEROES_MERCS5_L3,3-Star MERCENARIES
ID_REQUIRES_HEROES_MERCS5_L4,4-Star MERCENARIES
ID_REQUIRES_HEROES_MERCS5_L5,5-Star MERCENARIES
ID_REQUIRES_HEROES_MERCS5_L6,6-Star MERCENARIES
ID_REQUIRES_HEROES_MERCS5_L7,7-Star MERCENARIES
ID_REQUIRES_HEROES_SHIELD5,Requires 5 S.H.I.E.L.D. Agents
ID_REQUIRES_HEROES_SHIELD5L2,Requires 5 S.H.I.E.L.D. Agents at 2 Stars
ID_REQUIRES_HEROES_SHIELD5L3,Requires 5 S.H.I.E.L.D. Agents at 3 Stars
ID_REQUIRES_HEROES_SHIELD5L4,Requires 5 S.H.I.E.L.D. Agents at 4 Stars
ID_REQUIRES_HEROES_SHIELD5L5,Requires 5 S.H.I.E.L.D. Agents at 5 Stars
ID_REQUIRES_HEROES_SHIELD5L6,Requires 5 S.H.I.E.L.D. Agents at 6 Stars
ID_REQUIRES_HEROES_SHIELD5L7,Requires 5 S.H.I.E.L.D. Agents at 7 Stars
ID_REQUIRES_HEROES_SHIELD5_SHORT,5x S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L2_SHORT,2-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L3_SHORT,3-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L4_SHORT,4-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L5_SHORT,5-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L6_SHORT,6-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_SHIELD5L7_SHORT,7-Star S.H.I.E.L.D.
ID_REQUIRES_HEROES_HYDRA5,Requires 5 HYDRA Agents
ID_REQUIRES_HEROES_HYDRA5L2,Requires 5 HYDRA Agents at 2 Stars
ID_REQUIRES_HEROES_HYDRA5L3,Requires 5 HYDRA Agents at 3 Stars
ID_REQUIRES_HEROES_HYDRA5L4,Requires 5 HYDRA Agents at 4 Stars
ID_REQUIRES_HEROES_HYDRA5L5,Requires 5 HYDRA Agents at 5 Stars
ID_REQUIRES_HEROES_HYDRA5L6,Requires 5 HYDRA Agents at 6 Stars
ID_REQUIRES_HEROES_HYDRA5L7,Requires 5 HYDRA Agents at 7 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS
ID_REQUIRES_HEROES_GOTGRAVAGER5L2,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 2 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5L3,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 3 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5L4,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 4 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5L5,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 5 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5L6,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 6 Stars
ID_REQUIRES_HEROES_GOTGRAVAGER5L7,Requires 5 GUARDIANS OF THE GALAXY or RAVAGERS at 7 Stars
ID_REQUIRES_5_HEROES_2_STAR,Requires 2+ Stars
ID_REQUIRES_5_HEROES_3_STAR,Requires 3+ Stars
ID_REQUIRES_5_HEROES_4_STAR,Requires 4+ Stars
ID_REQUIRES_5_HEROES_5_STAR,Requires 5+ Stars
ID_REQUIRES_5_HEROES_6_STAR,Requires 6+ Stars
ID_REQUIRES_5_HEROES_7_STAR,Requires 7 Stars
ID_REQUIRES_PLAYER_LEVEL_2,Requires Player Level 2
ID_REQUIRES_PLAYER_LEVEL_3,Requires Player Level 3
ID_REQUIRES_PLAYER_LEVEL_4,Requires Player Level 4
ID_REQUIRES_PLAYER_LEVEL_5,Requires Player Level 5
ID_REQUIRES_PLAYER_LEVEL_6,Requires Player Level 6
ID_REQUIRES_PLAYER_LEVEL_7,Requires Player Level 7
ID_REQUIRES_PLAYER_LEVEL_8,Requires Player Level 8
ID_REQUIRES_PLAYER_LEVEL_9,Requires Player Level 9
ID_REQUIRES_PLAYER_LEVEL_10,Requires Player Level 10
ID_REQUIRES_PLAYER_LEVEL_11,Requires Player Level 11
ID_REQUIRES_PLAYER_LEVEL_12,Requires Player Level 12
ID_REQUIRES_PLAYER_LEVEL_13,Requires Player Level 13
ID_REQUIRES_PLAYER_LEVEL_14,Requires Player Level 14
ID_REQUIRES_PLAYER_LEVEL_15,Requires Player Level 15
ID_REQUIRES_PLAYER_LEVEL_16,Requires Player Level 16
ID_REQUIRES_PLAYER_LEVEL_17,Requires Player Level 17
ID_REQUIRES_PLAYER_LEVEL_18,Requires Player Level 18
ID_REQUIRES_PLAYER_LEVEL_19,Requires Player Level 19
ID_REQUIRES_PLAYER_LEVEL_20,Requires Player Level 20
ID_REQUIRES_PLAYER_LEVEL_21,Requires Player Level 21
ID_REQUIRES_PLAYER_LEVEL_22,Requires Player Level 22
ID_REQUIRES_PLAYER_LEVEL_23,Requires Player Level 23
ID_REQUIRES_PLAYER_LEVEL_24,Requires Player Level 24
ID_REQUIRES_PLAYER_LEVEL_25,Requires Player Level 25
ID_REQUIRES_PLAYER_LEVEL_26,Requires Player Level 26
ID_REQUIRES_PLAYER_LEVEL_27,Requires Player Level 27
ID_REQUIRES_PLAYER_LEVEL_28,Requires Player Level 28
ID_REQUIRES_PLAYER_LEVEL_29,Requires Player Level 29
ID_REQUIRES_PLAYER_LEVEL_30,Requires Player Level 30
ID_REQUIRES_PLAYER_LEVEL_31,Requires Player Level 31
ID_REQUIRES_PLAYER_LEVEL_32,Requires Player Level 32
ID_REQUIRES_PLAYER_LEVEL_33,Requires Player Level 33
ID_REQUIRES_PLAYER_LEVEL_34,Requires Player Level 34
ID_REQUIRES_PLAYER_LEVEL_35,Requires Player Level 35
ID_REQUIRES_PLAYER_LEVEL_36,Requires Player Level 36
ID_REQUIRES_PLAYER_LEVEL_37,Requires Player Level 37
ID_REQUIRES_PLAYER_LEVEL_38,Requires Player Level 38
ID_REQUIRES_PLAYER_LEVEL_39,Requires Player Level 39
ID_REQUIRES_PLAYER_LEVEL_40,Requires Player Level 40
ID_REQUIRES_PLAYER_LEVEL_41,Requires Player Level 41
ID_REQUIRES_PLAYER_LEVEL_42,Requires Player Level 42
ID_REQUIRES_PLAYER_LEVEL_43,Requires Player Level 43
ID_REQUIRES_PLAYER_LEVEL_44,Requires Player Level 44
ID_REQUIRES_PLAYER_LEVEL_45,Requires Player Level 45
ID_REQUIRES_PLAYER_LEVEL_46,Requires Player Level 46
ID_REQUIRES_PLAYER_LEVEL_47,Requires Player Level 47
ID_REQUIRES_PLAYER_LEVEL_48,Requires Player Level 48
ID_REQUIRES_PLAYER_LEVEL_49,Requires Player Level 49
ID_REQUIRES_PLAYER_LEVEL_50,Requires Player Level 50
ID_REQUIRES_PLAYER_LEVEL_51,Requires Player Level 51
ID_REQUIRES_PLAYER_LEVEL_52,Requires Player Level 52
ID_REQUIRES_PLAYER_LEVEL_53,Requires Player Level 53
ID_REQUIRES_PLAYER_LEVEL_54,Requires Player Level 54
ID_REQUIRES_PLAYER_LEVEL_55,Requires Player Level 55
ID_REQUIRES_PLAYER_LEVEL_56,Requires Player Level 56
ID_REQUIRES_PLAYER_LEVEL_57,Requires Player Level 57
ID_REQUIRES_PLAYER_LEVEL_58,Requires Player Level 58
ID_REQUIRES_PLAYER_LEVEL_59,Requires Player Level 59
ID_REQUIRES_PLAYER_LEVEL_60,Requires Player Level 60
ID_REQUIRES_PLAYER_LEVEL_61,Requires Player Level 61
ID_REQUIRES_PLAYER_LEVEL_62,Requires Player Level 62
ID_REQUIRES_PLAYER_LEVEL_63,Requires Player Level 63
ID_REQUIRES_PLAYER_LEVEL_64,Requires Player Level 64
ID_REQUIRES_PLAYER_LEVEL_65,Requires Player Level 65
ID_REQUIRES_PLAYER_LEVEL_66,Requires Player Level 66
ID_REQUIRES_PLAYER_LEVEL_67,Requires Player Level 67
ID_REQUIRES_PLAYER_LEVEL_68,Requires Player Level 68
ID_REQUIRES_PLAYER_LEVEL_69,Requires Player Level 69
ID_REQUIRES_PLAYER_LEVEL_70,Requires Player Level 70
ID_REQUIRES_UNLOCK_VILLAINS,
ID_REQUIRES_UNLOCK_NEXUS,Complete VILLAINS Chapter 3
ID_REQUIRES_UNLOCK_COSMIC,Complete HEROES Chapter 6 and acquire 5 COSMIC characters
ID_REQUIRES_UNLOCK_MYSTIC,
ID_REQUIRES_SUN_MON_THURS,"OPEN: MON, THURS, SUN"
ID_REQUIRES_SUN_TUES_FRI,"OPEN: SUN, TUES, FRI"
ID_REQUIRES_SUN_WED_SAT,"OPEN: SUN, WED, SAT"
ID_REQUIRES_MON_THURS,"OPEN: MON, THURS"
ID_REQUIRES_TUES_FRI,"OPEN: TUES, FRI"
ID_REQUIRES_WED_SAT,"OPEN: WED, SAT"
ID_REQUIRES_COMING_SOON,COMING SOON
ID_REQUIRES_SAT_MON,"OPEN: MON, SAT"
ID_REQUIRES_SAT_TUES,"OPEN: TUES, SAT"
ID_REQUIRES_SAT_WED,"OPEN: WED, SAT"
ID_REQUIRES_SAT_THURS,"OPEN: THURS, SAT"
ID_REQUIRES_SAT_FRI,"OPEN: FRI, SAT"
ID_REQUIRES_SUN_MON,"OPEN: MON, SUN"
ID_REQUIRES_SUN_TUES,"OPEN: TUES, SUN"
ID_REQUIRES_SUN_WED,"OPEN: WED, SUN"
ID_REQUIRES_SUN_THURS,"OPEN: THURS, SUN"
ID_REQUIRES_SUN_FRI,"OPEN: FRI, SUN"
ID_COMING_SOON,COMING SOON
ID_RECOMMEND_CHARACTER_LEVEL_20,Level 20+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_25,Level 25+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_30,Level 30+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_35,Level 35+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_40,Level 40+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_50,Level 50+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_60,Level 60+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_65,Level 65+
ID_RECOMMEND_CHARACTER_LEVEL_70,Level 70+ Characters
ID_RECOMMEND_CHARACTER_LEVEL_25_40,Level 25 to 40 Characters
ID_RECOMMEND_CHARACTER_LEVEL_35_55,Level 35 to 55 Characters
ID_RECOMMEND_LEVEL_RANGE_20_25,Level 20-25+
ID_RECOMMEND_LEVEL_RANGE_25_30,Level 25-30+
ID_RECOMMEND_LEVEL_RANGE_25_40,Level 25-40+
ID_RECOMMEND_LEVEL_RANGE_30_35,Level 30-35+
ID_RECOMMEND_LEVEL_RANGE_35_45,Level 35-45+
ID_RECOMMEND_LEVEL_RANGE_35_50,Level 35-50+
ID_RECOMMEND_LEVEL_RANGE_40_50,Level 40-50+
ID_RECOMMEND_LEVEL_RANGE_45_60,Level 45-60+
ID_RECOMMEND_LEVEL_RANGE_50_60,Level 50-60+
ID_RECOMMEND_LEVEL_RANGE_60_65,Level 60-65+
ID_REQUIRES_CHAR_LEVEL_6_TEAM,Level 6+ characters only
ID_REQUIRES_HEROES_TEAM_SELECT,"No other <color=#00aeef>HERO</color> characters available. Collect additional characters in Campaign missions, through events, and by opening orbs."
ID_REQUIRES_VILLAINS_TEAM_SELECT,"No other <color=#9e0b0f>VILLAIN</color> characters available. Collect additional characters in Campaign missions, through events, and by opening orbs."
ID_REQUIRES_NOSLOT_TEAM_SELECT,All slots are full. Remove a character on the team first in order to add another character.
ID_REQUIRES_ELEKTRA,<color=#fff568>Elektra</color> must be a part of your team.
ID_REQUIRES_CROSSBONES,<color=#fff568>Crossbones</color> must be a part of your team.
ID_REQUIRES_ROCKETRACCOON,<color=#fff568>Rocket Raccoon</color> must be a part of your team.
ID_TAGS_MODERATOR,Moderator
ID_TAGS_CHAMPION,Champion
ID_REQUIRES_HEROES_VILLAINS_1,ONLY VILLAIN CHARACTERS
ID_REQUIRES_HEROES_HERO_1,ONLY HERO CHARACTERS
ID_REQUIRES_HEROES_SHIELD_1,ONLY S.H.I.E.L.D. CHARACTERS
ID_REQUIRES_HEROES_BIO_1,ONLY BIO CHARACTERS
ID_REQUIRES_HEROES_TECH_1,ONLY TECH CHARACTERS
ID_REQUIRES_HEROES_MYSTIC_1,ONLY MYSTIC CHARACTERS
ID_REQUIRES_HEROES_SKILL_1,ONLY SKILL CHARACTERS
ID_REQUIRES_HEROES_CONTROLLER_1,ONLY CONTROLLER CHARACTERS
ID_REQUIRES_HEROES_NORESTRICTION,All Available Characters
ID_UI_ONLY_CITY_HEROES,ONLY <color=#fff568>CITY</color> CHARACTERS
ID_UI_ONLY_COSMIC_HEROES,ONLY <color=#fff568>COSMIC</color> CHARACTERS
ID_UI_ONLY_HERO_CHARS,ONLY <color=#00aeef>HERO</color> CHARACTERS
ID_UI_ONLY_GLOBAL_HEROES,ONLY <color=#fff568>GLOBAL</color> CHARACTERS
ID_UI_ONLY_NEXUS_HEROES,ALL CHARACTERS ALLOWED
