id,translation
ID_ENUM_HERO_TRAIT_CONTROLLER,CONTROLLER
ID_ENUM_HERO_TRAIT_COSMIC,COSMIC
ID_ENUM_HERO_TRAIT_DEFENDER,DEFENDER
ID_ENUM_HERO_TRAIT_ETERNAL,ETERNAL
ID_ENUM_HERO_TRAIT_FEMALE,FEMALE
ID_ENUM_HERO_TRAIT_GLOBAL,GLOBAL
ID_ENUM_HERO_TRAIT_GOTG,GUARDIAN
ID_ENUM_HERO_TRAIT_HAND,HAND
ID_ENUM_HERO_TRAIT_HERO,HERO
ID_ENUM_HERO_TRAIT_HYDRA,HYDRA
ID_ENUM_HERO_TRAIT_INHUMAN,INHUMAN
ID_ENUM_HERO_TRAIT_KREE,KREE
ID_ENUM_HERO_TRAIT_LARGE,LARGE
ID_ENUM_HERO_TRAIT_MARTIALARTIST,MARTIAL ARTIST
ID_ENUM_HERO_TRAIT_MALE,MALE
ID_ENUM_HERO_TRAIT_MEDIUM,MEDIUM
ID_ENUM_HERO_TRAIT_MERCENARY,MERCENARY
ID_ENUM_HERO_TRAIT_MINION,MINION
ID_ENUM_HERO_TRAIT_MUTANT,MUTANT
ID_ENUM_HERO_TRAIT_MYSTIC,MYSTIC
ID_ENUM_HERO_TRAIT_NONE,NONE
ID_ENUM_HERO_TRAIT_NOVACORPS,NOVA CORPS
ID_ENUM_HERO_TRAIT_PROTECTOR,PROTECTOR
ID_ENUM_HERO_TRAIT_RADIOACTIVE,RADIOACTIVE
ID_ENUM_HERO_TRAIT_RAVAGER,RAVAGER
ID_ENUM_HERO_TRAIT_SHIELD,S.H.I.E.L.D.
ID_ENUM_HERO_TRAIT_SKILL,SKILL
ID_ENUM_HERO_TRAIT_SUPERSOLDIERSERUM,SUPER-SOLDIER SERUM
ID_ENUM_HERO_TRAIT_SUPPORT,SUPPORT
ID_ENUM_HERO_TRAIT_SYNTHETIC,SYNTHETIC
ID_ENUM_HERO_TRAIT_TECH,TECH
ID_ENUM_HERO_TRAIT_TERRAN,TERRAN
ID_ENUM_HERO_TRAIT_VILLAIN,VILLAIN
ID_ENUM_HERO_TRAIT_WAKANDA,WAKANDAN
ID_ENUM_HERO_TRAIT_XFORCE,X-FORCE
ID_ENUM_HERO_TRAIT_XMEN,X-MEN
ID_ROSTER_FILTER_AIM,A.I.M.
ID_ROSTER_FILTER_AIM_DESC,Viewing your A.I.M. roster.
ID_ROSTER_FILTER_ALL,ALL
ID_ROSTER_FILTER_ALL_DESC,Viewing your entire roster.
ID_ROSTER_FILTER_ASGARD,ASGARDIAN
ID_ROSTER_FILTER_ASGARD_DESC,Viewing your ASGARDIAN roster.
ID_ROSTER_FILTER_AVAILABLE,AVAILABLE
ID_ROSTER_FILTER_AVAILABLE_DESC,Viewing your available roster.
ID_ROSTER_FILTER_AVENGER,AVENGER
ID_ROSTER_FILTER_AVENGER_DESC,Viewing your AVENGER roster.
ID_ROSTER_FILTER_BIO,BIO
ID_ROSTER_FILTER_BIO_DESC,Viewing your BIO roster.
ID_ROSTER_FILTER_BLASTER,BLASTER
ID_ROSTER_FILTER_BLASTER_DESC,Viewing your BLASTER roster.
ID_ROSTER_FILTER_BRAWLER,BRAWLER
ID_ROSTER_FILTER_BRAWLER_DESC,Viewing your BRAWLER roster.
ID_ROSTER_FILTER_CITY,CITY
ID_ROSTER_FILTER_CITY_DESC,Viewing your CITY roster.
ID_ROSTER_FILTER_CONTROLLER,CONTROLLER
ID_ROSTER_FILTER_CONTROLLER_DESC,Viewing your CONTROLLER roster.
ID_ROSTER_FILTER_COSMIC,COSMIC
ID_ROSTER_FILTER_COSMIC_DESC,Viewing your COSMIC roster.
ID_ROSTER_FILTER_DEFENDER,DEFENDER
ID_ROSTER_FILTER_DEFENDER_DESC,Viewing your DEFENDER roster.
ID_ROSTER_FILTER_ETERNAL,ETERNAL
ID_ROSTER_FILTER_ETERNAL_DESC,Viewing your ETERNAL roster.
ID_ROSTER_FILTER_GLOBAL,GLOBAL
ID_ROSTER_FILTER_GLOBAL_DESC,Viewing your GLOBAL roster.
ID_ROSTER_FILTER_GOTG,GUARDIAN OF THE GALAXY
ID_ROSTER_FILTER_GOTG_DESC,Viewing your GUARDIANS OF THE GALAXY roster.
ID_ROSTER_FILTER_HAND,HAND
ID_ROSTER_FILTER_HAND_DESC,Viewing your HAND roster.
ID_ROSTER_FILTER_HERO,HERO
ID_ROSTER_FILTER_HERO_DESC,Viewing your <color=#00aeef>HERO</color> roster.
ID_ROSTER_FILTER_HYDRA,HYDRA
ID_ROSTER_FILTER_HYDRA_DESC,Viewing your HYDRA roster.
ID_ROSTER_FILTER_INHUMAN,INHUMAN
ID_ROSTER_FILTER_INHUMAN_DESC,Viewing your INHUMAN roster.
ID_ROSTER_FILTER_KREE,KREE
ID_ROSTER_FILTER_KREE_DESC,Viewing your KREE roster.
ID_ROSTER_FILTER_LOCKED,LOCKED
ID_ROSTER_FILTER_LOCKED_DESC,Viewing your locked roster.
ID_ROSTER_FILTER_MARTIALARTIST,MARTIAL ARTIST
ID_ROSTER_FILTER_MARTIALARTIST_DESC,Viewing your MARTIAL ARTIST roster.
ID_ROSTER_FILTER_MERCENARY,MERCENARY
ID_ROSTER_FILTER_MERCENARY_DESC,Viewing your MERCENARY roster.
ID_ROSTER_FILTER_MINION,MINION
ID_ROSTER_FILTER_MINION_DESC,Viewing your MINION roster.
ID_ROSTER_FILTER_MUTANT,MUTANT
ID_ROSTER_FILTER_MUTANT_DESC,Viewing your MUTANT roster.
ID_ROSTER_FILTER_MYSTIC,MYSTIC
ID_ROSTER_FILTER_MYSTIC_DESC,Viewing your MYSTIC roster.
ID_ROSTER_FILTER_PROTECTOR,PROTECTOR
ID_ROSTER_FILTER_PROTECTOR_DESC,Viewing your PROTECTOR roster.
ID_ROSTER_FILTER_RAVAGER,RAVAGER
ID_ROSTER_FILTER_RAVAGER_DESC,Viewing your RAVAGER roster.
ID_ROSTER_FILTER_SHIELD,S.H.I.E.L.D.
ID_ROSTER_FILTER_SHIELD_DESC,Viewing your S.H.I.E.L.D. roster.
ID_ROSTER_FILTER_SKILL,SKILL
ID_ROSTER_FILTER_SKILL_DESC,Viewing your SKILL roster.
ID_ROSTER_FILTER_SUPPORT,SUPPORT
ID_ROSTER_FILTER_SUPPORT_DESC,Viewing your SUPPORT roster.
ID_ROSTER_FILTER_TECH,TECH
ID_ROSTER_FILTER_TECH_DESC,Viewing your TECH roster.
ID_ROSTER_FILTER_VILLAIN,VILLAIN
ID_ROSTER_FILTER_VILLAIN_DESC,Viewing your <color=#9e0b0f>VILLAIN</color> roster.
ID_ROSTER_FILTER_WAKANDA,WAKANDAN
ID_ROSTER_FILTER_WAKANDA_DESC,Viewing your WAKANDAN roster.
ID_ROSTER_FILTER_XFORCE,X-FORCE
ID_ROSTER_FILTER_XFORCE_DESC,Viewing your X-FORCE roster.
ID_ROSTER_FILTER_XMEN,X-MEN
ID_ROSTER_FILTER_XMEN_DESC,Viewing your X-MEN roster.
