id,translation
ID_ME_BO_COSMICUNLOCK,Gather your team and battle for the Kree Empire in the Cosmic Conflicts Campaign.\n\nRequirements:\n- 3 COSMIC characters\n- Reach player level 45
ID_ME_NA_COSMICUNLOCK2,Unlock COSMIC CONFLICTS!
ID_ME_DE_COSMICUNLOCK2,Battle for the Kree Empire!
ID_ME_BO_COSMICUNLOCK2,Gather your team and battle for the Kree Empire in the Cosmic Conflicts Campaign.\n\nRequirements:\n- 3 COSMIC characters\n- Reach player level 45
ID_ME_NA_DR_WOLVERINE,Daily Objectives Update: Wolverine!
ID_ME_DE_DR_WOLVERINE,Complete Daily Objectives for Wolverine!
ID_ME_BO_DR_WOLVERINE,"<color=#fff568>WOLVERINE</color> has arrived and is ready for action!\n\nWith his adamantium claws and fierce abilities, Wolverine is ready to tear through his enemies.\n\nComplete your <color=#fff568>DAILY OBJECTIVES</color> and earn <color=#fff568>WOLVERINE SHARDS</color> every day!\n\n<color=#fff568>WOLVERINE</color> is also available in the <color=#fff568>PREMIUM ORB</color>!"
ID_ME_NA_GENERICGIFT,Bonus Shipment
ID_ME_DE_GENERICGIFT,Continue the fight against Ultimus!
ID_ME_BO_GENERICGIFT,"Commander, we've sent you supplies. We hope it helps in your ongoing battles!"
ID_ME_NA_GENERICARENA,Blitz Reward
ID_ME_DE_GENERICARENA,Claim your reward!
ID_ME_BO_GENERICARENA,"Commander, you have been acknowledged as a top contender in Blitz. Congratulations on proving your fighting prowess. Claim your reward now."
ID_ME_NA_GENERICRAID,Raid Reward
ID_ME_DE_GENERICRAID,Claim your reward!
ID_ME_BO_GENERICRAID,"Commander, you have shown excellent skill and teamwork in Raids. Claim your reward now."
ID_ME_NA_GENERICCOMP,Free Gift
ID_ME_DE_GENERICCOMP,Claim your gift!
ID_ME_BO_GENERICCOMP,"Commander, we recently experienced some unexpected technical difficulties. Our top technicians are working hard to prevent its reoccurrence. In the meanwhile, here are some resources to thank you for understanding."
ID_ME_NA_GENERICCOMP_FIX,Issue Resolved
ID_ME_DE_GENERICCOMP_FIX,A gift for your patience!
ID_ME_BO_GENERICCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_BLITZCOMP_FIX,Blitz Issue Resolved
ID_ME_DE_BLITZCOMP_FIX,A gift for your patience!
ID_ME_BO_BLITZCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with Blitz, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_RAIDCOMP_FIX,Raid Issue Resolved
ID_ME_DE_RAIDCOMP_FIX,A gift for your patience!
ID_ME_BO_RAIDCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with Raids, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_ARENACOMP_FIX,Arena Issue Resolved
ID_ME_DE_ARENACOMP_FIX,A gift for your patience!
ID_ME_BO_ARENACOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with the Arena, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_STORECOMP_FIX,Store Issue Resolved
ID_ME_DE_STORECOMP_FIX,A gift for your patience!
ID_ME_BO_STORECOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with the Store, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_EVENTCOMP_FIX,Event Issue Resolved
ID_ME_DE_EVENTCOMP_FIX,A gift for your patience!
ID_ME_BO_EVENTCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with one of our events, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_OFFERCOMP_FIX,Offer Issue Resolved
ID_ME_DE_OFFERCOMP_FIX,A gift for your patience!
ID_ME_BO_OFFERCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with one of our offers, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_INSANITYCOMP_FIX,Dark Dimension Issue Resolved
ID_ME_DE_INSANITYCOMP_FIX,A gift for your patience!
ID_ME_BO_INSANITYCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with Dark Dimension, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_WARCOMP_FIX,War Issue Resolved
ID_ME_DE_WARCOMP_FIX,A gift for your patience!
ID_ME_BO_WARCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with Alliance War, but our top technicians have identified and resolved the issue. Here are some resources to thank you for understanding."
ID_ME_NA_SERVERCOMP_FIX,Server Issues Resolved
ID_ME_DE_SERVERCOMP_FIX,A gift for your patience!
ID_ME_BO_SERVERCOMP_FIX,"Commander, we recently experienced some unexpected technical difficulties with our servers, but our top technicians have identified and resolved the issues. Here are some resources to thank you for understanding."
ID_ME_NA_MAINTENANCE,Coming Soon: Maintenance
ID_ME_DE_MAINTENANCE,Game will be unavailable
ID_ME_BO_MAINTENANCE,"MARVEL Strike Force will undergo maintenance on April 25 at 11:00AM (PDT). During this time the game will be temporarily unavailable. Please complete all in-progress battles before the maintenance begins. If you log in after maintenance and experience a crash, please restart your game. Thank you for your patience.\n\n-MARVEL Strike Force Dev Team"
ID_ME_BO_MAINTENANCESOON,"MARVEL Strike Force will undergo maintenance soon. During this time the game will be temporarily unavailable. Please complete all in-progress battles before the maintenance begins. If you log in after maintenance and experience a crash, please restart your game. Thank you for your patience.\n\n-MARVEL Strike Force Dev Team"
ID_ME_NA_NEWBLOGPOST,New Blog Post
ID_ME_DE_NEWBLOGPOST,Details on our website
ID_ME_BO_NEWBLOGPOST,"Commander,\n\nWe have a new blog post available at our website regarding the upcoming changes in our game and details about upcoming events. Please visit the MARVEL Strike Force website for full details.\n\n--MARVEL Strike Force Dev Team"
ID_ME_NA_CHEATERSALL,Note from the Developer
ID_ME_DE_CHEATERSALL,Our stance on fair play
ID_ME_BO_CHEATERSALL,"Out of respect for the time and dedication the community has poured into MARVEL Strike Force, we want to take a moment to remind everyone of our policies against exploits, cheats, and other violations of our terms of service. We're actively identifying and banning accounts that engage in these activities, and if you encounter suspected unfair play, please contact us through the in-game support channel via the gear icon in the top right of the home screen, or by selecting ""Contact Us"" at https://www.marvelstrikeforce.com/en/support and selecting ""Report Cheating and Inappropriate Gameplay"" in the drop-down menu. Thank you for helping us provide a safe and honest gaming environment.\n\n-MARVEL Strike Force Dev Team"
ID_ME_NA_OFFERCOMP_FIX_SPECIFIC,Notice: Red Star Offer
ID_ME_DE_OFFERCOMP_FIX_SPECIFIC,Issue resolution
ID_ME_BO_OFFERCOMP_FIX_SPECIFIC,"Commander, we recently experienced some unexpected difficulties with a Red Star offer, where the pricing, items, or description did not match. We noticed that you were affected by this error, and we apologize for the inconvenience. Here are some resources to thank you for understanding.\n\nIf you have further concerns, please reach out to our Customer Support."
ID_ME_NA_SERVERCOMP_FIX_SPECIFIC,Recent Server Issues
ID_ME_DE_SERVERCOMP_FIX_SPECIFIC,Update on stability
ID_ME_BO_SERVERCOMP_FIX_SPECIFIC,"Commander,\n\nWe apologize for recent server performance issues over the weekend that affected many players' gameplay. We have since addressed these errors and made improvements, though we continue to monitor and look into these issues. As a thank you for your patience, please accept these Power Cores."
ID_ME_NA_ISSUE_LE_ONGOING,Technical Issue
ID_ME_DE_ISSUE_LE_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_LE_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Legendary Event. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_LE_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_LE_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_LE_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Legendary Event and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_ECM_ONGOING,Technical Issue
ID_ME_DE_ISSUE_ECM_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_ECM_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Event Campaign. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_ECM_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_ECM_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_ECM_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Event Campaign and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_FE_ONGOING,Technical Issue
ID_ME_DE_ISSUE_FE_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_FE_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Flash Event. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_FE_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_FE_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_FE_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Flash Event and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_BONUS_ONGOING,Technical Issue
ID_ME_DE_ISSUE_BONUS_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_BONUS_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Bonus Event. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_BONUS_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_BONUS_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_BONUS_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Bonus Event and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_BLITZ_ONGOING,Technical Issue
ID_ME_DE_ISSUE_BLITZ_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_BLITZ_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Blitz Event. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_BLITZ_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_BLITZ_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_BLITZ_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Blitz Event and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_MILESTONES_ONGOING,Technical Issue
ID_ME_DE_ISSUE_MILESTONES_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_MILESTONES_ONGOING,"Commander,\n\nWe are experiencing technical issues with the scheduled Milestones Event. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_MILESTONES_TAKEDOWN,Technical Issue
ID_ME_DE_ISSUE_MILESTONES_TAKEDOWN,Thank you for your patience
ID_ME_BO_ISSUE_MILESTONES_TAKEDOWN,"Commander,\n\nWe are experiencing technical issues with the scheduled Milestone Event and have taken it down. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_ISSUE_WAR_ONGOING,Technical Issue
ID_ME_DE_ISSUE_WAR_ONGOING,Thank you for your patience
ID_ME_BO_ISSUE_WAR_ONGOING,"Commander,\n\nWe are experiencing technical issues with Alliance War. Our technicians are investigating and we'll report back once we have a resolution. Thank you for your patience.\n\nFollow us on Twitter (@MarvelStrikeF) for the latest news and further updates."
ID_ME_NA_CHEATERS,Cheating Detected
ID_ME_DE_CHEATERS,Cease immediately
ID_ME_BO_CHEATERS_RAIDS,"We suspect your Alliance of cheating in Raids. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, the offending members of your Alliance will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_BO_CHEATERS_BLITZ,"Your account has been flagged for cheating in Blitz. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, you will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_BO_CHEATERS_ARENA,"Your account has been flagged for cheating in Arena. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, you will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_BO_CHEATERS_WAR,"Your account has been flagged for cheating in Alliance Wars. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, you will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_BO_CHEATERS_CAMPAIGN,"Your account has been flagged for cheating in Campaign. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, you will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_BO_CHEATERS_EVENT,"Your account has been flagged for cheating in an Event. This is a violation of the Terms of Service for MARVEL Strike Force, and if the cheating activity does not cease immediately, you will be permanently banned.\n\nThank you.\n\n--MARVEL Strike Force Dev Team"
ID_ME_RATEME_ANDROID_NA,Enjoying MARVEL Strike Force?
ID_ME_RATEME_ANDROID_DE,Rate us on Google Play!
ID_ME_RATEME_ANDROID_BTN,Rate Now
ID_ME_RATEME_ANDROID_BO,Please rate the game on Google Play and let us know what you're enjoying!
ID_ME_NA_SURVEY,We value your opinion!
ID_ME_DE_SURVEY,Tell us what you think
ID_ME_BO_SURVEY,"Commander, thank you for your continued support of MARVEL Strike Force.\n\nIn our efforts to create a better gaming experience for you, we ask that you take a short survey to share your feedback. We appreciate your honest opinion and look forward to hearing your thoughts. As a token of our appreciation for completing the survey, we will send you a gift at a later date.\n\nThank you, Commander."
ID_ME_NA_SURVEY_FOCUSGROUP,We Value Your Opinion!
ID_ME_DE_SURVEY_FOCUSGROUP,Tell us about your experience
ID_ME_BO_SURVEY_FOCUSGROUP,"Commander, thank you for your continued support of MARVEL Strike Force.\n\nIn our efforts to create a better gaming experience for you, we're looking for players to participate in in-person focus groups in the next few weeks. If you are interested in being contacted to participate in this type of research, please fill out a short survey.\n\nThank you, Commander"
ID_ME_NA_RATEME,Enjoying MARVEL Strike Force?
ID_ME_DE_RATEME,Rate us!
ID_ME_BTN_RATEME,Rate Now
ID_ME_BO_RATEME,Please rate the game and let us know what you're enjoying!
ID_ME_NA_SURVEYGIFT,Thank you for your feedback
ID_ME_DE_SURVEYGIFT,Claim your gift!
ID_ME_BO_SURVEYGIFT,"Commander, thank you for taking our survey.\n\nYour feedback is invaluable as we continue our efforts to improve the game. Please accept this gift as a token of our appreciation for your help. Be prepared, there will be more surveys in the future.\n\nThank you, Commander."
ID_ERROR_INBOX_TITLE,Error processing message
ID_CS_GIFT_MESSAGE_BODY,"Hello! Customer Care has a gift for you. In order for you to use these items in your game, you must redeem them soon. Thanks!"
ID_CS_GIFT_MESSAGE_TITLE,A gift from Customer Care
ID_CS_GIFT_MESSAGE_SUBJECT,Redeem now
ID_CS_CHAT_BAN_MESSAGE_BODY,You have been permanently suspended from chat for violating our Terms of Use.
ID_CS_CHAT_BAN_MESSAGE_TITLE,A message from Customer Care
ID_CS_CHAT_BAN_MESSAGE_SUBJECT,Information regarding your account
ID_ME_NA_REENGAGE_GEN,Welcome back
ID_ME_DE_REENGAGE_GEN,Claim your gift!
ID_ME_BO_REENGAGE_GEN,"Commander, welcome back to the fight against Ultimus. Here is a gift to help you in the adventure ahead."
ID_ME_NA_LAPSESURVEY,We Value Your Opinion!
ID_ME_DE_LAPSESURVEY,Tell us about your experience
ID_ME_BO_LAPSESURVEY,"Commander, thank you for your continued support of MARVEL Strike Force. In our efforts to create a better player experience, we ask that you take a short survey to help us understand your game play. We appreciate your honest opinion and look forward to hearing your responses. As a token of our appreciation for completing the survey, we will send you a gift at a later date. Thank you, Commander."
ID_ME_NA_FAIRPLAY,Note from the Developer
ID_ME_DE_FAIRPLAY,Our stance on fair play
ID_ME_BO_FAIRPLAY,"Out of respect for the time and dedication the community has poured into MARVEL Strike Force, we want to remind you of our policies against exploits, cheats, and other violations of our terms of service. We actively identify and ban accounts that engage in these activities, and if you encounter suspected unfair play, please contact us through the in-game support channel via the gear icon in the top right of the home screen, or by selecting ""Contact Us"" at https://www.marvelstrikeforce.com/en/support and selecting ""Report Cheating and Inappropriate Gameplay"" in the drop-down menu. Thank you for helping us provide a safe and honest gaming environment.\n-MARVEL Strike Force Dev Team"
ID_ME_NA_FCO_DRAX,Limited Time: Destroyer Orb!
ID_ME_DE_FCO_DRAX,Increased chance for DRAX shards.
ID_ME_BO_FCO_DRAX,The <color=#fff568>DESTROYER ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>DRAX</color> shards. Don't miss this opportunity to add Drax to your roster!
ID_ME_NA_FCO_GROOT,Limited Time: Gentle Giant Orb!
ID_ME_DE_FCO_GROOT,Increased chance for GROOT shards.
ID_ME_BO_FCO_GROOT,The <color=#fff568>GENTLE GIANT ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>GROOT</color> shards. Don't miss this opportunity to add Groot to your roster!
ID_ME_NA_FCO_RONAN,Limited Time: Accuser Orb!
ID_ME_DE_FCO_RONAN,Increased chance for RONAN shards.
ID_ME_BO_FCO_RONAN,The <color=#fff568>ACCUSER ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>RONAN</color> shards. Don't miss this opportunity to add Ronan to your roster!
ID_ME_NA_FCO_BLACKWIDOW,Limited Time: Widow's Bite Orb!
ID_ME_DE_FCO_BLACKWIDOW,Increased chance for BLACK WIDOW shards.
ID_ME_BO_FCO_BLACKWIDOW,The <color=#fff568>WIDOW'S BITE ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>BLACK WIDOW</color> shards. Don't miss this opportunity to add Black Widow to your roster!
ID_ME_NA_FCO_VENOM,Limited Time: Symbiotic Terror Orb!
ID_ME_DE_FCO_VENOM,Increased chance for VENOM shards.
ID_ME_BO_FCO_VENOM,The <color=#fff568>SYMBIOTIC TERROR ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>VENOM</color> shards. Don't miss this opportunity to add Venom to your roster!
ID_ME_NA_FCO_YONDU,Limited Time: Centaurian Hunter Orb!
ID_ME_DE_FCO_YONDU,Increased chance for YONDU shards.
ID_ME_BO_FCO_YONDU,The <color=#fff568>CENTAURIAN HUNTER ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>YONDU</color> shards. Don't miss this opportunity to add Yondu to your roster!
ID_ME_NA_FCO_DEADPOOL,Limited Time: Merc with a Mouth Orb!
ID_ME_DE_FCO_DEADPOOL,Increased chance for DEADPOOL shards.
ID_ME_BO_FCO_DEADPOOL,The <color=#fff568>MERC WITH A MOUTH ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>DEADPOOL</color> shards. Don't miss this opportunity to add Deadpool to your roster!
ID_ME_NA_FCO_STARLORD,Limited Time: Peter Quill Orb!
ID_ME_DE_FCO_STARLORD,Increased chance for STAR-LORD shards.
ID_ME_BO_FCO_STARLORD,The <color=#fff568>PETER QUILL ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>STAR-LORD</color> shards. Don't miss this opportunity to add Star-Lord to your roster!
ID_ME_NA_FCO_BULLSEYE,Limited Time: On Target Orb!
ID_ME_DE_FCO_BULLSEYE,Increased chance for BULLSEYE shards.
ID_ME_BO_FCO_BULLSEYE,The <color=#fff568>ON TARGET ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>BULLSEYE</color> shards. Don't miss this opportunity to add Bullseye to your roster!
ID_ME_NA_FCO_LUKECAGE,Limited Time: Power Man Orb!
ID_ME_DE_FCO_LUKECAGE,Increased chance for LUKE CAGE shards.
ID_ME_BO_FCO_LUKECAGE,The <color=#fff568>POWER MAN ORB</color> is available for purchase in the <color=#fff568>STORE</color> for a limited time. Each orb has an increased chance of dropping <color=#fff568>LUKE CAGE</color> shards. Don't miss this opportunity to raise Luke Cage's Star Rank!
ID_ME_NA_FCO_THOR_SPECIAL,New God of Thunder Orb
ID_ME_DE_FCO_THOR_SPECIAL,Win up to 180 Thor shards!
ID_ME_BO_FCO_THOR_SPECIAL,"For a limited time, a new God of Thunder Orb is available in the Store. The orb contains <color=#fff568>only Thor shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit the God of Thunder now!"
ID_ME_NA_FCO_DOCTORSTRANGE_SPECIAL,New Sorcerer Supreme Orb
ID_ME_DE_FCO_DOCTORSTRANGE_SPECIAL,Win up to 180 Doctor Strange shards!
ID_ME_BO_FCO_DOCTORSTRANGE_SPECIAL,"For a limited time, a new Sorcerer Supreme Orb is available in the Store. The orb contains <color=#fff568>only Doctor Strange shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit the Sorcerer Supreme now!"
ID_ME_NA_FCO_BLACKPANTHER_SPECIAL,New Warrior King Orb
ID_ME_DE_FCO_BLACKPANTHER_SPECIAL,Win up to 180 Black Panther shards!
ID_ME_BO_FCO_BLACKPANTHER_SPECIAL,"For a limited time, a new Warrior King Orb is available in the Store. The orb contains <color=#fff568>only Black Panther shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit the Warrior King now!"
ID_ME_NA_FCO_BARONMORDO_SPECIAL,New Dark Arts Orb
ID_ME_DE_FCO_BARONMORDO_SPECIAL,Win up to 180 Mordo shards!
ID_ME_BO_FCO_BARONMORDO_SPECIAL,"For a limited time, a new Dark Arts Orb is available in the Store. The orb contains <color=#fff568>only Mordo shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mordo now!"
ID_ME_NA_FCO_SHIELD_SPECIAL,Limited Time: S.H.I.E.L.D. Orb
ID_ME_DE_FCO_SHIELD_SPECIAL,S.H.I.E.L.D. character shards only
ID_ME_BO_FCO_SHIELD_SPECIAL,"For a limited time, a new S.H.I.E.L.D. Orb is available in the Store for <color=#fff568>375 Power Cores</color>. The orb contains <color=#fff568>only S.H.I.E.L.D. character shards</color> (excluding Nick Fury) and guarantees at least 4 shards with a chance to win <color=#fff568>up to 180</color>. Strengthen your S.H.I.E.L.D. squad now!"
ID_ME_NA_FCO_MERCSUPPORT_BUFFS_SPECIAL,New Shot Caller Orb
ID_ME_DE_FCO_MERCSUPPORT_BUFFS_SPECIAL,Win up to 180 Mercenary Lieutenant shards!
ID_ME_BO_FCO_MERCSUPPORT_BUFFS_SPECIAL,"For a limited time, a new Shot Caller Orb is available in the Store. The orb contains <color=#fff568>only Mercenary Lieutenant shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180 shards</color>! Recruit Mercenary Lieutenant now!"
ID_ME_NA_FCO_MERC_SPECIAL,Limited Time: Merc Orb
ID_ME_DE_FCO_MERC_SPECIAL,Recruit Mercenaries now!
ID_ME_BO_FCO_MERC_SPECIAL,"For a limited time, a new Merc Orb is available in the Store. The orb contains <color=#fff568>only Mercenary character shards (excluding Deadpool)</color> and guarantees at least 5 shards with a chance to win <color=#fff568>up to 180</color>. Strengthen your Mercenary squad now!"
ID_ME_NA_FCO_HAND_SPECIAL,Limited Time: Hand Orb
