id,translation
ID_GEAR_T20_BIO_HEALTH_NAME,White Spine Augmentation
ID_GEAR_T20_BIO_HEALTH_DESCRIPTION,
ID_GEAR_T1_BIO_DAMAGE_NAME,No one uses THIS gear piece
ID_GEAR_T1_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T2_BIO_DAMAGE_NAME,Leg Strength Formula
ID_GEAR_T2_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T3_BIO_DAMAGE_NAME,Grip Strength Formula
ID_GEAR_T3_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T4_BIO_DAMAGE_NAME,Improved Arm Strength Formula
ID_GEAR_T4_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T5_BIO_DAMAGE_NAME,Improved Leg Strength Formula
ID_GEAR_T5_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T6_BIO_DAMAGE_NAME,Improved Grip Strength Formula
ID_GEAR_T6_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T7_BIO_DAMAGE_NAME,Improved Joint Strength Formula
ID_GEAR_T7_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T8_BIO_DAMAGE_NAME,Advanced Arm Strength Formula
ID_GEAR_T8_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T9_BIO_DAMAGE_NAME,Advanced Leg Strength Formula
ID_GEAR_T9_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T10_BIO_DAMAGE_NAME,Advanced Grip Strength Formula
ID_GEAR_T10_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T11_BIO_DAMAGE_NAME,Advanced Joint Strength Formula
ID_GEAR_T11_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T12_BIO_DAMAGE_NAME,Superior Arm Strength Formula
ID_GEAR_T12_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T13_BIO_DAMAGE_NAME,Superior Leg Strength Formula
ID_GEAR_T13_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T14_BIO_DAMAGE_NAME,Superior Grip Strength Formula
ID_GEAR_T14_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T15_BIO_DAMAGE_NAME,Superior Joint Strength Formula
ID_GEAR_T15_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T16_BIO_DAMAGE_NAME,Red Arm Strength Formula
ID_GEAR_T16_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T17_BIO_DAMAGE_NAME,Red Leg Strength Formula
ID_GEAR_T17_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T18_BIO_DAMAGE_NAME,Red Grip Strength Formula
ID_GEAR_T18_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T19_BIO_DAMAGE_NAME,Red Joint Strength Formula
ID_GEAR_T19_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T20_BIO_DAMAGE_NAME,White Arm Strength Formula
ID_GEAR_T20_BIO_DAMAGE_DESCRIPTION,
ID_GEAR_T1_BIO_ARMOR_NAME,No one uses THIS gear piece
ID_GEAR_T1_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T2_BIO_ARMOR_NAME,Ionized Membrane
ID_GEAR_T2_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T3_BIO_ARMOR_NAME,Calcified Membrane
ID_GEAR_T3_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T4_BIO_ARMOR_NAME,Improved Fibrous Membrane
ID_GEAR_T4_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T5_BIO_ARMOR_NAME,Improved Ionized Membrane
ID_GEAR_T5_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T6_BIO_ARMOR_NAME,Improved Calcified Membrane
ID_GEAR_T6_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T7_BIO_ARMOR_NAME,Improved Carbide Membrane
ID_GEAR_T7_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T8_BIO_ARMOR_NAME,Advanced Fibrous Membrane
ID_GEAR_T8_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T9_BIO_ARMOR_NAME,Advanced Ionized Membrane
ID_GEAR_T9_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T10_BIO_ARMOR_NAME,Advanced Calcified Membrane
ID_GEAR_T10_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T11_BIO_ARMOR_NAME,Advanced Carbide Membrane
ID_GEAR_T11_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T12_BIO_ARMOR_NAME,Superior Fibrous Membrane
ID_GEAR_T12_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T13_BIO_ARMOR_NAME,Superior Ionized Membrane
ID_GEAR_T13_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T14_BIO_ARMOR_NAME,Superior Calcified Membrane
ID_GEAR_T14_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T15_BIO_ARMOR_NAME,Superior Carbide Membrane
ID_GEAR_T15_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T16_BIO_ARMOR_NAME,Red Fibrous Membrane
ID_GEAR_T16_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T17_BIO_ARMOR_NAME,Red Ionized Membrane
ID_GEAR_T17_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T18_BIO_ARMOR_NAME,Red Calcified Membrane
ID_GEAR_T18_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T19_BIO_ARMOR_NAME,Red Carbide Membrane
ID_GEAR_T19_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T20_BIO_ARMOR_NAME,White Fibrous Membrane
ID_GEAR_T20_BIO_ARMOR_DESCRIPTION,
ID_GEAR_T1_BIO_FOCUS_NAME,No one uses THIS gear piece
ID_GEAR_T1_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T2_BIO_FOCUS_NAME,Cerebral Stimulant
ID_GEAR_T2_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T3_BIO_FOCUS_NAME,Synaptic Stimulant
ID_GEAR_T3_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T4_BIO_FOCUS_NAME,Improved Phrenic Stimulant
ID_GEAR_T4_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T5_BIO_FOCUS_NAME,Improved Cerebral Stimulant
ID_GEAR_T5_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T6_BIO_FOCUS_NAME,Improved Synaptic Stimulant
ID_GEAR_T6_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T7_BIO_FOCUS_NAME,Improved Axial Stimulant
ID_GEAR_T7_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T8_BIO_FOCUS_NAME,Advanced Phrenic Stimulant
ID_GEAR_T8_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T9_BIO_FOCUS_NAME,Advanced Cerebral Stimulant
ID_GEAR_T9_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T10_BIO_FOCUS_NAME,Advanced Synaptic Stimulant
ID_GEAR_T10_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T11_BIO_FOCUS_NAME,Advanced Axial Stimulant
ID_GEAR_T11_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T12_BIO_FOCUS_NAME,Superior Phrenic Stimulant
ID_GEAR_T12_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T13_BIO_FOCUS_NAME,Superior Cerebral Stimulant
ID_GEAR_T13_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T14_BIO_FOCUS_NAME,Superior Synaptic Stimulant
ID_GEAR_T14_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T15_BIO_FOCUS_NAME,Superior Axial Stimulant
ID_GEAR_T15_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T16_BIO_FOCUS_NAME,Red Phrenic Stimulant
ID_GEAR_T16_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T17_BIO_FOCUS_NAME,Red Cerebral Stimulant
ID_GEAR_T17_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T18_BIO_FOCUS_NAME,Red Synaptic Stimulant
ID_GEAR_T18_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T19_BIO_FOCUS_NAME,Red Axial Stimulant
ID_GEAR_T19_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T20_BIO_FOCUS_NAME,White Phrenic Stimulant
ID_GEAR_T20_BIO_FOCUS_DESCRIPTION,
ID_GEAR_T1_BIO_RESIST_NAME,No one uses THIS gear piece
ID_GEAR_T1_BIO_RESIST_DESCRIPTION,
ID_GEAR_T2_BIO_RESIST_NAME,Immunal Glands
ID_GEAR_T2_BIO_RESIST_DESCRIPTION,
ID_GEAR_T3_BIO_RESIST_NAME,Biogenic Glands
ID_GEAR_T3_BIO_RESIST_DESCRIPTION,
ID_GEAR_T4_BIO_RESIST_NAME,Improved Metabolic Glands
ID_GEAR_T4_BIO_RESIST_DESCRIPTION,
ID_GEAR_T5_BIO_RESIST_NAME,Improved Immunal Glands
ID_GEAR_T5_BIO_RESIST_DESCRIPTION,
ID_GEAR_T6_BIO_RESIST_NAME,Improved Biogenic Glands
ID_GEAR_T6_BIO_RESIST_DESCRIPTION,
ID_GEAR_T7_BIO_RESIST_NAME,Improved Mutagenic Glands
ID_GEAR_T7_BIO_RESIST_DESCRIPTION,
ID_GEAR_T8_BIO_RESIST_NAME,Advanced Metabolic Glands
ID_GEAR_T8_BIO_RESIST_DESCRIPTION,
ID_GEAR_T9_BIO_RESIST_NAME,Advanced Immunal Glands
ID_GEAR_T9_BIO_RESIST_DESCRIPTION,
ID_GEAR_T10_BIO_RESIST_NAME,Advanced Biogenic Glands
ID_GEAR_T10_BIO_RESIST_DESCRIPTION,
ID_GEAR_T11_BIO_RESIST_NAME,Advanced Mutagenic Glands
ID_GEAR_T11_BIO_RESIST_DESCRIPTION,
ID_GEAR_T12_BIO_RESIST_NAME,Superior Metabolic Glands
ID_GEAR_T12_BIO_RESIST_DESCRIPTION,
ID_GEAR_T13_BIO_RESIST_NAME,Superior Immunal Glands
ID_GEAR_T13_BIO_RESIST_DESCRIPTION,
ID_GEAR_T14_BIO_RESIST_NAME,Superior Biogenic Glands
ID_GEAR_T14_BIO_RESIST_DESCRIPTION,
ID_GEAR_T15_BIO_RESIST_NAME,Superior Mutagenic Glands
ID_GEAR_T15_BIO_RESIST_DESCRIPTION,
ID_GEAR_T16_BIO_RESIST_NAME,Red Metabolic Glands
ID_GEAR_T16_BIO_RESIST_DESCRIPTION,
ID_GEAR_T17_BIO_RESIST_NAME,Red Immunal Glands
ID_GEAR_T17_BIO_RESIST_DESCRIPTION,
ID_GEAR_T18_BIO_RESIST_NAME,Red Biogenic Glands
ID_GEAR_T18_BIO_RESIST_DESCRIPTION,
ID_GEAR_T19_BIO_RESIST_NAME,Red Mutagenic Glands
ID_GEAR_T19_BIO_RESIST_DESCRIPTION,
ID_GEAR_T20_BIO_RESIST_NAME,White Metabolic Glands
ID_GEAR_T20_BIO_RESIST_DESCRIPTION,
ID_GEAR_T1_TECH_HEALTH_NAME,No one uses THIS gear piece
ID_GEAR_T1_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T2_TECH_HEALTH_NAME,Analytic Systems
ID_GEAR_T2_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T3_TECH_HEALTH_NAME,Nanobionic Systems
ID_GEAR_T3_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T4_TECH_HEALTH_NAME,Improved Insulated Systems
ID_GEAR_T4_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T5_TECH_HEALTH_NAME,Improved Analytic Systems
ID_GEAR_T5_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T6_TECH_HEALTH_NAME,Improved Nanobionic Systems
ID_GEAR_T6_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T7_TECH_HEALTH_NAME,Improved Biofeedback Systems
ID_GEAR_T7_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T8_TECH_HEALTH_NAME,Advanced Insulated Systems
ID_GEAR_T8_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T9_TECH_HEALTH_NAME,Advanced Analytic Systems
ID_GEAR_T9_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T10_TECH_HEALTH_NAME,Advanced Nanobionic Systems
ID_GEAR_T10_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T11_TECH_HEALTH_NAME,Advanced Biofeedback Systems
ID_GEAR_T11_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T12_TECH_HEALTH_NAME,Superior Insulated Systems
ID_GEAR_T12_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T13_TECH_HEALTH_NAME,Superior Analytic Systems
ID_GEAR_T13_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T14_TECH_HEALTH_NAME,Superior Nanobionic Systems
ID_GEAR_T14_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T15_TECH_HEALTH_NAME,Superior Biofeedback Systems
ID_GEAR_T15_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T16_TECH_HEALTH_NAME,Red Insulated Systems
ID_GEAR_T16_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T17_TECH_HEALTH_NAME,Red Analytic Systems
ID_GEAR_T17_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T18_TECH_HEALTH_NAME,Red Nanobionic Systems
ID_GEAR_T18_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T19_TECH_HEALTH_NAME,Red Biofeedback Systems
ID_GEAR_T19_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T20_TECH_HEALTH_NAME,White Insulated Systems
ID_GEAR_T20_TECH_HEALTH_DESCRIPTION,
ID_GEAR_T1_TECH_DAMAGE_NAME,No one uses THIS gear piece
ID_GEAR_T1_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T2_TECH_DAMAGE_NAME,Black Market Ordnance
ID_GEAR_T2_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T3_TECH_DAMAGE_NAME,Explosive Ordnance
ID_GEAR_T3_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T4_TECH_DAMAGE_NAME,Improved Military Ordnance
ID_GEAR_T4_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T5_TECH_DAMAGE_NAME,Improved Black Market Ordnance
ID_GEAR_T5_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T6_TECH_DAMAGE_NAME,Improved Explosive Ordnance
ID_GEAR_T6_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T7_TECH_DAMAGE_NAME,Improved Prototype Ordnance
ID_GEAR_T7_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T8_TECH_DAMAGE_NAME,Advanced Military Ordnance
ID_GEAR_T8_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T9_TECH_DAMAGE_NAME,Advanced Black Market Ordnance
ID_GEAR_T9_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T10_TECH_DAMAGE_NAME,Advanced Explosive Ordnance
ID_GEAR_T10_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T11_TECH_DAMAGE_NAME,Advanced Prototype Ordnance
ID_GEAR_T11_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T12_TECH_DAMAGE_NAME,Superior Military Ordnance
ID_GEAR_T12_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T13_TECH_DAMAGE_NAME,Superior Black Market Ordnance
ID_GEAR_T13_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T14_TECH_DAMAGE_NAME,Superior Explosive Ordnance
ID_GEAR_T14_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T15_TECH_DAMAGE_NAME,Superior Prototype Ordnance
ID_GEAR_T15_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T16_TECH_DAMAGE_NAME,Red Military Ordnance
ID_GEAR_T16_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T17_TECH_DAMAGE_NAME,Red Black Market Ordnance
ID_GEAR_T17_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T18_TECH_DAMAGE_NAME,Red Explosive Ordnance
ID_GEAR_T18_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T19_TECH_DAMAGE_NAME,Red Prototype Ordnance
ID_GEAR_T19_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T20_TECH_DAMAGE_NAME,White Military Ordnance
ID_GEAR_T20_TECH_DAMAGE_DESCRIPTION,
ID_GEAR_T1_TECH_ARMOR_NAME,No one uses THIS gear piece
ID_GEAR_T1_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T2_TECH_ARMOR_NAME,Ceramic Plating
ID_GEAR_T2_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T3_TECH_ARMOR_NAME,Ballistic Plating
ID_GEAR_T3_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T4_TECH_ARMOR_NAME,Improved Alloy Plating
ID_GEAR_T4_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T5_TECH_ARMOR_NAME,Improved Ceramic Plating
ID_GEAR_T5_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T6_TECH_ARMOR_NAME,Improved Ballistic Plating
ID_GEAR_T6_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T7_TECH_ARMOR_NAME,Improved Reactive Plating
ID_GEAR_T7_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T8_TECH_ARMOR_NAME,Advanced Alloy Plating
ID_GEAR_T8_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T9_TECH_ARMOR_NAME,Advanced Ceramic Plating
ID_GEAR_T9_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T10_TECH_ARMOR_NAME,Advanced Ballistic Plating
ID_GEAR_T10_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T11_TECH_ARMOR_NAME,Advanced Reactive Plating
ID_GEAR_T11_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T12_TECH_ARMOR_NAME,Superior Alloy Plating
ID_GEAR_T12_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T13_TECH_ARMOR_NAME,Superior Ceramic Plating
ID_GEAR_T13_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T14_TECH_ARMOR_NAME,Superior Ballistic Plating
ID_GEAR_T14_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T15_TECH_ARMOR_NAME,Superior Reactive Plating
ID_GEAR_T15_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T16_TECH_ARMOR_NAME,Red Alloy Plating
ID_GEAR_T16_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T17_TECH_ARMOR_NAME,Red Ceramic Plating
ID_GEAR_T17_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T18_TECH_ARMOR_NAME,Red Ballistic Plating
ID_GEAR_T18_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T19_TECH_ARMOR_NAME,Red Reactive Plating
ID_GEAR_T19_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T20_TECH_ARMOR_NAME,White Alloy Plating
ID_GEAR_T20_TECH_ARMOR_DESCRIPTION,
ID_GEAR_T1_TECH_FOCUS_NAME,No one uses THIS gear piece
ID_GEAR_T1_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T2_TECH_FOCUS_NAME,Thermal Scope
ID_GEAR_T2_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T3_TECH_FOCUS_NAME,Laser Scope
ID_GEAR_T3_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T4_TECH_FOCUS_NAME,Improved Optical Scope
ID_GEAR_T4_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T5_TECH_FOCUS_NAME,Improved Thermal Scope
ID_GEAR_T5_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T6_TECH_FOCUS_NAME,Improved Laser Scope
ID_GEAR_T6_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T7_TECH_FOCUS_NAME,Improved Full Spectrum Scope
ID_GEAR_T7_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T8_TECH_FOCUS_NAME,Advanced Optical Scope
ID_GEAR_T8_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T9_TECH_FOCUS_NAME,Advanced Thermal Scope
ID_GEAR_T9_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T10_TECH_FOCUS_NAME,Advanced Laser Scope
ID_GEAR_T10_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T11_TECH_FOCUS_NAME,Advanced Full Spectrum Scope
ID_GEAR_T11_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T12_TECH_FOCUS_NAME,Superior Optical Scope
ID_GEAR_T12_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T13_TECH_FOCUS_NAME,Superior Thermal Scope
ID_GEAR_T13_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T14_TECH_FOCUS_NAME,Superior Laser Scope
ID_GEAR_T14_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T15_TECH_FOCUS_NAME,Superior Full Spectrum Scope
ID_GEAR_T15_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T16_TECH_FOCUS_NAME,Red Optical Scope
ID_GEAR_T16_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T17_TECH_FOCUS_NAME,Red Thermal Scope
ID_GEAR_T17_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T18_TECH_FOCUS_NAME,Red Laser Scope
ID_GEAR_T18_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T19_TECH_FOCUS_NAME,Red Full Spectrum Scope
ID_GEAR_T19_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T20_TECH_FOCUS_NAME,White Optical Scope
ID_GEAR_T20_TECH_FOCUS_DESCRIPTION,
ID_GEAR_T1_TECH_RESIST_NAME,No one uses THIS gear piece
ID_GEAR_T1_TECH_RESIST_DESCRIPTION,
ID_GEAR_T2_TECH_RESIST_NAME,Cranial Interface
ID_GEAR_T2_TECH_RESIST_DESCRIPTION,
ID_GEAR_T3_TECH_RESIST_NAME,Cerebral Interface
ID_GEAR_T3_TECH_RESIST_DESCRIPTION,
ID_GEAR_T4_TECH_RESIST_NAME,Improved Anodized Interface
ID_GEAR_T4_TECH_RESIST_DESCRIPTION,
ID_GEAR_T5_TECH_RESIST_NAME,Improved Cranial Interface
ID_GEAR_T5_TECH_RESIST_DESCRIPTION,
ID_GEAR_T6_TECH_RESIST_NAME,Improved Cerebral Interface
ID_GEAR_T6_TECH_RESIST_DESCRIPTION,
ID_GEAR_T7_TECH_RESIST_NAME,Improved Cortex Interface
ID_GEAR_T7_TECH_RESIST_DESCRIPTION,
ID_GEAR_T8_TECH_RESIST_NAME,Advanced Anodized Interface
ID_GEAR_T8_TECH_RESIST_DESCRIPTION,
ID_GEAR_T9_TECH_RESIST_NAME,Advanced Cranial Interface
ID_GEAR_T9_TECH_RESIST_DESCRIPTION,
ID_GEAR_T10_TECH_RESIST_NAME,Advanced Cerebral Interface
ID_GEAR_T10_TECH_RESIST_DESCRIPTION,
ID_GEAR_T11_TECH_RESIST_NAME,Advanced Cortex Interface
ID_GEAR_T11_TECH_RESIST_DESCRIPTION,
ID_GEAR_T12_TECH_RESIST_NAME,Superior Anodized Interface
ID_GEAR_T12_TECH_RESIST_DESCRIPTION,
ID_GEAR_T13_TECH_RESIST_NAME,Superior Cranial Interface
ID_GEAR_T13_TECH_RESIST_DESCRIPTION,
ID_GEAR_T14_TECH_RESIST_NAME,Superior Cerebral Interface
ID_GEAR_T14_TECH_RESIST_DESCRIPTION,
ID_GEAR_T15_TECH_RESIST_NAME,Superior Cortex Interface
ID_GEAR_T15_TECH_RESIST_DESCRIPTION,
ID_GEAR_T16_TECH_RESIST_NAME,Red Anodized Interface
ID_GEAR_T16_TECH_RESIST_DESCRIPTION,
ID_GEAR_T17_TECH_RESIST_NAME,Red Cranial Interface
ID_GEAR_T17_TECH_RESIST_DESCRIPTION,
ID_GEAR_T18_TECH_RESIST_NAME,Red Cerebral Interface
ID_GEAR_T18_TECH_RESIST_DESCRIPTION,
ID_GEAR_T19_TECH_RESIST_NAME,Red Cortex Interface
ID_GEAR_T19_TECH_RESIST_DESCRIPTION,
ID_GEAR_T20_TECH_RESIST_NAME,White Anodized Interface
ID_GEAR_T20_TECH_RESIST_DESCRIPTION,
ID_GEAR_T1_MYSTIC_HEALTH_NAME,No one uses THIS gear piece
ID_GEAR_T1_MYSTIC_HEALTH_DESCRIPTION,
ID_GEAR_T2_MYSTIC_HEALTH_NAME,Spirit Charm
ID_GEAR_T2_MYSTIC_HEALTH_DESCRIPTION,
ID_GEAR_T3_MYSTIC_HEALTH_NAME,Curative Charm
ID_GEAR_T3_MYSTIC_HEALTH_DESCRIPTION,
ID_GEAR_T4_MYSTIC_HEALTH_NAME,Improved Life Charm
ID_GEAR_T4_MYSTIC_HEALTH_DESCRIPTION,
