id,translation
ID_SHARD_JESSICAJONES_NAME,Jessica Jones
ID_SHARD_JESSICAJONES_DESCRIPTION,A resilient fighter who removes positive effects from enemies and clears negative effects from allies.
ID_SHARD_JUGGERNAUT_NAME,Juggernaut
ID_SHARD_JUGGERNAUT_DESCRIPTION,An unstoppable tank who taunts his foes and charges for devastating damage.
ID_SHARD_KILLMONGER_NAME,Killmonger
ID_SHARD_KILLMONGER_DESCRIPTION,A lethal assassin who drains health from enemies and eliminates weakened targets.
ID_SHARD_KINGPIN_NAME,Kingpin
ID_SHARD_KINGPIN_DESCRIPTION,A demanding crime boss who summons bodyguards and orders allies to attack.
ID_SHARD_KORATH_NAME,Korath the Pursuer
ID_SHARD_KORATH_DESCRIPTION,A relentless tracker who uses cybernetic enhancements to mark and disable his targets.
ID_SHARD_KREECONTROL_ASSIST_NAME,Kree Noble
ID_SHARD_KREECONTROL_ASSIST_DESCRIPTION,The elite classes of Kree society order others to vanquish their enemies.
ID_SHARD_KREEDMG_OFFENSE_NAME,Kree Cyborg
ID_SHARD_KREEDMG_OFFENSE_DESCRIPTION,"An elite warrior armed with cybernetics that enhance speed, and strength."
ID_SHARD_KREEDMG_SPEED_NAME,Kree Reaper
ID_SHARD_KREEDMG_SPEED_DESCRIPTION,A vicious hunter who doesn't give her prey a chance to recover.
ID_SHARD_KREESUPPORT_HOT_NAME,Kree Oracle
ID_SHARD_KREESUPPORT_HOT_DESCRIPTION,A purifier who utilizes Kree technology to regenerate and cleanse his allies.
ID_SHARD_KREETANK_COUNTER_NAME,Kree Royal Guard
ID_SHARD_KREETANK_COUNTER_DESCRIPTION,A heavily armored Kree warrior who intercepts attackers with brutal counterattacks.
ID_SHARD_LOCKJAW_NAME,Lockjaw
ID_SHARD_LOCKJAW_DESCRIPTION,
ID_SHARD_LOKI_NAME,Loki
ID_SHARD_LOKI_DESCRIPTION,The Asgardian god of Mischief who misleads and confuses his foes.
ID_SHARD_LOKIMINION_NAME,"Loki "
ID_SHARD_LOKIMINION_DESCRIPTION,Summon Dude for Loki
ID_SHARD_LUKECAGE_NAME,Luke Cage
ID_SHARD_LUKECAGE_DESCRIPTION,An extremely tough taunting protector with high damage and health.
ID_SHARD_MAGNETO_NAME,Magneto
ID_SHARD_MAGNETO_DESCRIPTION,A master of magnetic fields who can shift enemy positions and empower his Brotherhood allies.
ID_SHARD_MANTIS_NAME,Mantis
ID_SHARD_MANTIS_DESCRIPTION,A cosmic healer who can stun foes and redistribute health to an injured ally. Her abilities are stronger in Raids.
ID_SHARD_MBAKU_NAME,M'Baku
ID_SHARD_MBAKU_DESCRIPTION,The noble leader of the Jabari tribe who protects his own and relentlessly assaults his enemies.
ID_SHARD_MERCDMG_GENERAL_NAME,Mercenary Soldier
ID_SHARD_MERCDMG_GENERAL_DESCRIPTION,A versatile soldier who can inflict area damage with grenades.
ID_SHARD_MERCDMG_SINGLE_NAME,Mercenary Sniper
ID_SHARD_MERCDMG_SINGLE_DESCRIPTION,An expert marksman who can deliver high damage with a single shot.
ID_SHARD_MERCSUPPORT_BUFFS_NAME,Mercenary Lieutenant
ID_SHARD_MERCSUPPORT_BUFFS_DESCRIPTION,A field combat leader who makes allies faster and stronger.
ID_SHARD_MERCTANK_DEBUFF_NAME,Mercenary Riot Guard
ID_SHARD_MERCTANK_DEBUFF_DESCRIPTION,A tough fighter who draws fire and reduces incoming damage.
ID_SHARD_MERCTANK_TAUNT_NAME,Mercenary Bodyguard
ID_SHARD_MERCTANK_TAUNT_DESCRIPTION,A bodyguard who distracts enemies to protect allies.
ID_SHARD_MINERVA_NAME,Minn-Erva
ID_SHARD_MINERVA_DESCRIPTION,A brilliant Kree geneticist that uses her mastery of biology to weaken foes and replenish her allies.
ID_SHARD_MSMARVEL_NAME,Ms. Marvel
ID_SHARD_MSMARVEL_DESCRIPTION,A plucky Super Hero brawler who assists and generates ability energy for her allies.
ID_SHARD_MYSTIQUE_NAME,Mystique
ID_SHARD_MYSTIQUE_DESCRIPTION,A covert shapeshifter skilled at disabling stealthed targets and manipulating enemies into attacking each other.
ID_SHARD_NEBULA_NAME,Nebula
ID_SHARD_NEBULA_DESCRIPTION,A ruthless attacker who assails opponents with frequent attacks.
ID_SHARD_NICKFURY_NAME,Nick Fury
ID_SHARD_NICKFURY_DESCRIPTION,The legendary leader who spreads advantages to allies and summons S.H.I.E.L.D. agents.
ID_SHARD_NIGHTNURSE_NAME,Night Nurse
ID_SHARD_NIGHTNURSE_DESCRIPTION,An excellent healer who is able to deploy a wide variety of health restoration abilities.
ID_SHARD_NOBU_NAME,Nobu
ID_SHARD_NOBU_DESCRIPTION,A mysterious ninja master who summons Hand Ninjas and specializes in ambushing his opponents.
ID_SHARD_OKOYE_NAME,Okoye
ID_SHARD_OKOYE_DESCRIPTION,The general of the Dora Milaje who uses precision attacks to break down enemy defenses.
ID_SHARD_PUNISHER_NAME,Punisher
ID_SHARD_PUNISHER_DESCRIPTION,A vicious blaster who deals high piercing damage to multiple targets.
ID_SHARD_PYRO_NAME,Pyro
ID_SHARD_PYRO_DESCRIPTION,A hotheaded fire-starter who excels at burning enemies in an area to inflict damage over time.
ID_SHARD_QUAKE_NAME,Quake
ID_SHARD_QUAKE_DESCRIPTION,A S.H.I.E.L.D. agent who disrupts the enemy team by weakening groups of foes and removing their advantages.
ID_SHARD_RAVAGERDMG_AOE_NAME,Ravager Boomer
ID_SHARD_RAVAGERDMG_AOE_DESCRIPTION,A heavily armed space pirate who supports his allies with plasma cannon fire.
ID_SHARD_RAVAGERSUPPORT_HEAL_NAME,Ravager Stitcher
ID_SHARD_RAVAGERSUPPORT_HEAL_DESCRIPTION,A spacefaring doctor who prioritizes healing the most severe wounds over those that will merely leave a cool scar.
ID_SHARD_RAVAGERTANK_TAUNT_NAME,Ravager Bruiser
ID_SHARD_RAVAGERTANK_TAUNT_DESCRIPTION,A boarding expert who uses an energy shield to deflect attacks.
ID_SHARD_REDSKULL_NAME,Red Skull
ID_SHARD_REDSKULL_DESCRIPTION,The leader of Hydra who commands Hydra troops to fire on his enemies.
ID_SHARD_RESCUE_NAME,Rescue
ID_SHARD_RESCUE_DESCRIPTION,An armored hero who protects allies with her barrier and enhances Power Armor allies' attacks.
ID_SHARD_ROCKETRACCOON_NAME,Rocket Raccoon
ID_SHARD_ROCKETRACCOON_DESCRIPTION,An aggressive scrapper who inflicts terrible damage to foes at range. Prefers to team up with Groot.
ID_SHARD_ROCKETRACCOONOPERATOR_NAME,Rocket Raccoon
ID_SHARD_ROCKETRACCOONOPERATOR_DESCRIPTION,An aggressive scrapper who inflicts terrible damage to foes at range. Prefers to team up with Groot.
ID_SHARD_RONAN_NAME,Ronan the Accuser
ID_SHARD_RONAN_DESCRIPTION,A Kree fanatic who summons Kree minions while denying the abilities of his foes with brutal strikes.
ID_SHARD_SABRETOOTH_NAME,Sabretooth
ID_SHARD_SABRETOOTH_DESCRIPTION,"A savage, regenerating brute that shreds single targets and chains to additional enemies."
ID_SHARD_SCARLETWITCH_NAME,Scarlet Witch
ID_SHARD_SCARLETWITCH_DESCRIPTION,A mystical controller that prolongs negative effects and redistributes health across her teammates.
ID_SHARD_SCIENTISTSUPREME_NAME,Scientist Supreme
ID_SHARD_SCIENTISTSUPREME_DESCRIPTION,A mad scientist who converts negative effects to positive effects while healing her allies.
ID_SHARD_SHIELDDMG_AOE_NAME,S.H.I.E.L.D. Assault
ID_SHARD_SHIELDDMG_AOE_DESCRIPTION,A jetpack assault soldier who provides air cover with area attacks.
ID_SHARD_SHIELDDMG_DEFENSE_NAME,S.H.I.E.L.D. Trooper
ID_SHARD_SHIELDDMG_DEFENSE_DESCRIPTION,S.H.I.E.L.D.'s frontline soldiers hold the line with defensive tactics and counterattacks.
ID_SHARD_SHIELDSUPPORT_HEAL_NAME,S.H.I.E.L.D. Medic
ID_SHARD_SHIELDSUPPORT_HEAL_DESCRIPTION,A S.H.I.E.L.D. agent trained to provide emergency medical attention in the field.
ID_SHARD_SHIELDSUPPORT_STEALTH_NAME,S.H.I.E.L.D. Operative
ID_SHARD_SHIELDSUPPORT_STEALTH_DESCRIPTION,An agent who specializes in protecting vulnerable VIP's with stealth and emergency medical aid.
ID_SHARD_SHIELDTANK_STUN_NAME,S.H.I.E.L.D. Security
ID_SHARD_SHIELDTANK_STUN_DESCRIPTION,A non-lethal combat specialist with a protective shield and a baton that stuns opponents.
ID_SHARD_SHURI_NAME,Shuri
ID_SHARD_SHURI_DESCRIPTION,A scientific genius who uses her Vibranium-powered tech to heal those in need and power up her fellow Wakandans.
ID_SHARD_SPIDERMAN_NAME,Spider-Man
ID_SHARD_SPIDERMAN_DESCRIPTION,A quick attacker that weakens opponents and evades incoming attacks.
ID_SHARD_STARLORD_NAME,Star-Lord
ID_SHARD_STARLORD_DESCRIPTION,A charismatic leader who generates ability energy for allies and distracts enemies.
ID_SHARD_STORM_NAME,Storm
ID_SHARD_STORM_DESCRIPTION,A powerful weather controller that charges up devastating attacks to lead her mutant allies to victory.
ID_SHARD_THANOS_NAME,Thanos
ID_SHARD_THANOS_DESCRIPTION,A Titan Eternal who delivers crushing blows that drain his foes and taunt his enemies.
ID_SHARD_THOR_NAME,Thor
ID_SHARD_THOR_DESCRIPTION,The God of Thunder who deals great damage and weakens multiple foes.
ID_SHARD_ULTIMUS_NAME,Ultimus
ID_SHARD_ULTIMUS_DESCRIPTION,A Kree warlord and eternal who generates overwhelming energy blasts and force fields.
ID_SHARD_ULTRON_NAME,Ultron
ID_SHARD_ULTRON_DESCRIPTION,A powerful robotic tyrant that summons drones to eliminate any threat to his mechanical regime.
ID_SHARD_ULTGREENGOBLIN_NAME,Green Goblin
ID_SHARD_ULTGREENGOBLIN_DESCRIPTION,A fierce villain who strips positive effects from his foes with fire and explosives.
ID_SHARD_ULTSPIDERMAN_NAME,Spider-Man (Miles)
ID_SHARD_ULTSPIDERMAN_DESCRIPTION,Miles Morales controls the field with web blasts and electrical shocks that prolong negative effects and apply Disrupted.
ID_SHARD_ULTRONDMG_DEFENSE_NAME,Ultron Fortifier
ID_SHARD_ULTRONDMG_DEFENSE_DESCRIPTION,An Ultron drone who generates protective force fields.
ID_SHARD_ULTRONDMG_OFFENSE_NAME,Ultron Incinerator
ID_SHARD_ULTRONDMG_OFFENSE_DESCRIPTION,An Ultron drone who blasts targets with devastating heat rays.
ID_SHARD_ULTRONDMG_SPEED_NAME,Ultron Accelerator
ID_SHARD_ULTRONDMG_SPEED_DESCRIPTION,An Ultron drone who attacks targets rapidly with high-velocity rail guns.
ID_SHARD_ULTRONSUPPORT_HEAL_NAME,Ultron Fabricator
ID_SHARD_ULTRONSUPPORT_HEAL_DESCRIPTION,An Ultron drone who deploys nanobots to reconstruct allies.
ID_SHARD_ULTRONTANK_TAUNT_NAME,Ultron Reinforcer
ID_SHARD_ULTRONTANK_TAUNT_DESCRIPTION,An Ultron construction drone who taunts enemies to absorb damage.
ID_SHARD_VENOM_NAME,Venom
ID_SHARD_VENOM_DESCRIPTION,A symbiotic monstrosity that tears into opponents and spreads harmful effects.
ID_SHARD_VISION_NAME,Vision
ID_SHARD_VISION_DESCRIPTION,A synthetic being that avoids enemy attacks and disables his foes.
ID_SHARD_WARMACHINE_NAME,War Machine
ID_SHARD_WARMACHINE_DESCRIPTION,An armored soldier who uses an arsenal of weapons to bombard his foes. More powerful in Alliance Wars.
ID_SHARD_WASP_NAME,Wasp
ID_SHARD_WASP_DESCRIPTION,A highly elusive blaster capable of stunning and chaining to multiple opponents.
ID_SHARD_WINTERSOLDIER_NAME,Winter Soldier
ID_SHARD_WINTERSOLDIER_DESCRIPTION,An elite Hydra agent who assaults his chosen target with deadly attacks that prevent healing.
ID_SHARD_WOLVERINE_NAME,Wolverine
ID_SHARD_WOLVERINE_DESCRIPTION,A mutant armed with adamantium claws that ignore armor and tear through his opponents.
ID_SHARD_YONDU_NAME,Yondu
ID_SHARD_YONDU_DESCRIPTION,A leader who can summon Ravager allies and deliver high piercing damage.
ID_SHARD_AIMOPERATOR_NAME,A.I.M. Operator
ID_SHARD_AIMOPERATOR_DESCRIPTION,A.I.M. operator who coordinates the team.
ID_SHARD_BLACKWIDOWOPERATOR_NAME,Black Widow
ID_SHARD_BLACKWIDOWOPERATOR_DESCRIPTION,A stealthy saboteur who steals enemy advantages and delivers disabling attacks.
ID_SHARD_DOCTORSTRANGEOPERATOR_NAME,Doctor Strange
ID_SHARD_DOCTORSTRANGEOPERATOR_DESCRIPTION,Sorcerer Supreme and versatile healer with the ability to remove effects from friends and foes.
ID_SHARD_HANDOPERATOR_NAME,Hand Operator
ID_SHARD_HANDOPERATOR_DESCRIPTION,Hand ninja who can coordinate events around them.
ID_SHARD_HYDRAOPERATOR_NAME,Hydra Operator
ID_SHARD_HYDRAOPERATOR_DESCRIPTION,Hydra communications officer who can manipulate his surroundings.
ID_SHARD_IRONFISTOPERATOR_NAME,Iron Fist
ID_SHARD_IRONFISTOPERATOR_DESCRIPTION,A versatile martial artist with healing abilities and a powerful single target attack.
ID_SHARD_KINGPINOPERATOR_NAME,Kingpin
ID_SHARD_KINGPINOPERATOR_DESCRIPTION,A demanding crime boss who summons bodyguards and orders allies to attack.
ID_SHARD_KREEOPERATOR_NAME,Kree Operator
ID_SHARD_KREEOPERATOR_DESCRIPTION,Kree officer in charge of operations.
ID_SHARD_MERCOPERATOR_NAME,Mercenary Operator
ID_SHARD_MERCOPERATOR_DESCRIPTION,Mercenary communications officer who can manipulate his surroundings.
ID_SHARD_NICKFURYOPERATOR_NAME,Nick Fury
ID_SHARD_NICKFURYOPERATOR_DESCRIPTION,The legendary leader who spreads advantages to allies and summons S.H.I.E.L.D. agents.
ID_SHARD_NOBUOPERATOR_NAME,Nobu
ID_SHARD_NOBUOPERATOR_DESCRIPTION,A mysterious ninja master who summons Hand Ninjas and specializes in ambushing his opponents.
ID_SHARD_REDSKULLOPERATOR_NAME,Red Skull
ID_SHARD_REDSKULLOPERATOR_DESCRIPTION,The leader of Hydra who commands Hydra troops to fire on his enemies.
ID_SHARD_SHIELDOPERATOR_NAME,S.H.I.E.L.D. Operator
ID_SHARD_SHIELDOPERATOR_DESCRIPTION,S.H.I.E.L.D. communications officer in charge of operations on the battlefield
ID_SHARD_THOROPERATOR_NAME,Thor
ID_SHARD_THOROPERATOR_DESCRIPTION,The God of Thunder who deals great damage and weakens multiple foes.
ID_SHARD_ULTRONOPERATOR_NAME,Ultron
ID_SHARD_ULTRONOPERATOR_DESCRIPTION,A powerful robotic tyrant that summons drones to eliminate any threat to his mechanical regime.
ID_SHARD_VIPMALEAOPERATOR_NAME,Civilian
ID_SHARD_VIPMALEAOPERATOR_DESCRIPTION,Civilian in need of saving.
ID_SHARD_VIPMALEBOPERATOR_NAME,Civilian
ID_SHARD_VIPMALEBOPERATOR_DESCRIPTION,Civilian in need of saving.
ID_SHARD_VIPMALECOPERATOR_NAME,Civilian
ID_SHARD_VIPMALECOPERATOR_DESCRIPTION,Civilian in need of saving.
ID_SHARD_YONDUOPERATOR_NAME,Yondu
ID_SHARD_YONDUOPERATOR_DESCRIPTION,A leader who can summon Ravager allies and deliver high piercing damage.
ID_SHARD_S_HANDDMG_BONUS_NAME,Hand Blademaster
ID_SHARD_S_HANDDMG_BONUS_DESCRIPTION,A sword-wielding ninja who assails his target with multiple attacks.
ID_SHARD_S_HANDDMG_UNBUFF_NAME,Hand Archer
ID_SHARD_S_HANDDMG_UNBUFF_DESCRIPTION,A deadly archer who can clear effects off the enemy team.
ID_SHARD_S_HYDRADMG_BUFF_NAME,Hydra Rifle Trooper
ID_SHARD_S_HYDRADMG_BUFF_DESCRIPTION,Hydra assault troops overwhelm enemies with storms of bullets.
ID_SHARD_S_HYDRADMG_SINGLE_NAME,Hydra Sniper
ID_SHARD_S_HYDRADMG_SINGLE_DESCRIPTION,Hydra snipers take careful aim before shooting to ensure perfect accuracy.
ID_SHARD_S_KREECONTROL_ASSIST_NAME,Kree Noble
ID_SHARD_S_KREECONTROL_ASSIST_DESCRIPTION,The elite classes of Kree society order others to vanquish their enemies.
ID_SHARD_S_KREEDMG_SPEED_NAME,Kree Reaper
ID_SHARD_S_KREEDMG_SPEED_DESCRIPTION,A vicious hunter who doesn't give her prey a chance to recover.
ID_SHARD_S_RAVAGERDMG_AOE_NAME,Ravager Boomer
ID_SHARD_S_RAVAGERDMG_AOE_DESCRIPTION,A heavily armed space pirate who supports his allies with plasma cannon fire.
ID_SHARD_S_RAVAGERSUPPORT_HEAL_NAME,Ravager Stitcher
ID_SHARD_S_RAVAGERSUPPORT_HEAL_DESCRIPTION,A spacefaring doctor who prioritizes healing the most severe wounds over those that will merely leave a cool scar.
ID_SHARD_S_SHIELDSUPPORT_STEALTH_NAME,S.H.I.E.L.D. Operative
ID_SHARD_S_SHIELDSUPPORT_STEALTH_DESCRIPTION,An agent who specializes in protecting vulnerable VIP's with stealth and emergency medical aid.
ID_SHARD_S_SHIELDTANK_STUN_NAME,S.H.I.E.L.D. Security
ID_SHARD_S_SHIELDTANK_STUN_DESCRIPTION,A non-lethal combat specialist with a protective shield and a baton that stuns opponents.
ID_SHARD_WAR_SHIELDDMG_AOE_NAME,S.H.I.E.L.D. Assault
ID_SHARD_WAR_SHIELDDMG_AOE_DESCRIPTION,A jetpack assault soldier who provides air cover with area attacks.
ID_SHARD_WAR_SHIELDDMG_DEFENSE_NAME,S.H.I.E.L.D. Trooper
ID_SHARD_WAR_SHIELDDMG_DEFENSE_DESCRIPTION,S.H.I.E.L.D.'s frontline soldiers hold the line with defensive tactics and counterattacks.
ID_SHARD_WAR_SHIELDSUPPORT_HEAL_NAME,S.H.I.E.L.D. Medic
ID_SHARD_WAR_SHIELDSUPPORT_HEAL_DESCRIPTION,A S.H.I.E.L.D. agent trained to provide emergency medical attention in the field.
ID_SHARD_WAR_SHIELDSUPPORT_STEALTH_NAME,S.H.I.E.L.D. Operative
ID_SHARD_WAR_SHIELDSUPPORT_STEALTH_DESCRIPTION,An agent who specializes in protecting vulnerable VIP's with stealth and emergency medical aid.
ID_SHARD_WAR_SHIELDTANK_STUN_NAME,S.H.I.E.L.D. Security
ID_SHARD_WAR_SHIELDTANK_STUN_DESCRIPTION,A non-lethal combat specialist with a protective shield and a baton that stuns opponents.
ID_SHARD_NUEHANDSUPPORT_HEAL_NAME,Hand Sorceress
ID_SHARD_NUEHANDSUPPORT_HEAL_DESCRIPTION,A mystical healer who drains health when attacking.
ID_SHARD_NUESPIDERMAN_NAME,"Spider-Man "
ID_SHARD_NUESPIDERMAN_DESCRIPTION,A quick attacker that weakens opponents and evades incoming attacks.
ID_SHARD_TESTMAN_NAME,Test-Man
ID_SHARD_TESTMAN_DESCRIPTION,IGNORE ME!
