id,translation
ID_DA_DE_THANOS_KEYS,Spend Campaign Energy to contribute Thanos Raid Keys
ID_DA_DE_BATTLEGROUNDS_BATTLES_1,Complete 1 Battle in the Arena
ID_LOGIN_NA_PREM_7DAY,7-Day
ID_LOGIN_DE_PREM_7DAY,Log in 7 consecutive days to earn a Premium Orb!
ID_LOGIN_DE_30DAY,Log in every day this month to earn great rewards!
ID_LOGIN_NA_HL5,Welcome to 1.4.0
ID_LOGIN_NA_SPECIAL,Special
ID_LOGIN_DE_SPECIAL_7DAY,Log in 7 days to earn special rewards!
ID_LOGIN_DE_SPECIAL_10DAY,Log in 10 days to earn special rewards!
ID_LOGIN_DE_SPECIAL_14DAY,Log in 14 days to earn special rewards!
ID_LOGIN_DE_SPECIAL_5DAY,Log in 5 days to earn special rewards!
ID_LOGIN_DE_SPECIAL_30DAY,Log in 30 days to earn special rewards!
ID_DA_NA_DEADPOOL_KEYS,Chimichangas Contributed
ID_DA_DE_DEADPOOL_KEYS,Spend Campaign Energy to contribute Chimichangas
ID_LOGIN_NA_IM_PRE,I Am Iron Man
ID_LOGIN_DE_IM_PRE,Log in 7 consecutive days to earn S.H.I.E.L.D. character shards!
ID_LOGIN_DE_IM_LIFECYCLE,Log in 7 days to earn S.H.I.E.L.D. Security shards!
ID_LOGIN_NA_SL_PRE,Space Ace
ID_LOGIN_DE_SL_PRE,Log in 7 consecutive days to earn Guardian and Ravager shards!
ID_LOGIN_NA_NF_PRE,Chasing Fury
ID_LOGIN_DE_NF_PRE,Log in 7 consecutive days to earn Kree minion shards!
ID_LOGIN_DE_SPECIAL_3DAY,Log in 3 days to earn special rewards!
ID_LOGIN_NA_1_4_3,Update
ID_LOGIN_DE_1_4_3,"In celebration of the new update, log in 7 days to earn Campaign Energy and Gold Orb Fragments!"
ID_DAILY_ALLIANCE_DONATION,Advance the Alliance
ID_DAILY_DE_ALLIANCE_DONATION,Make 1 Donation
ID_DA_NA_ALPHA_KEYS,Alpha Raid Keys Contributed
ID_DA_DE_ALPHA_KEYS,Spend Campaign Energy to contribute Alpha Raid Keys
ID_LOGIN_NA_FEATURE,Feature
ID_LOGIN_DE_DARKDIMENSION,Log in 7 days to earn rewards to help with the Dark Dimension!
ID_LOGIN_NA_SUBSCRIPTION,Premium
ID_LOGIN_DE_SUBSCRIPTION,Log in every day and claim 120 Campaign Energy with your Premium Subscription!
ID_DA_NA_BETA_KEYS,Beta Raid Keys Contributed
ID_DA_DE_BETA_KEYS,Spend Campaign Energy to contribute Beta Raid Keys
ID_DA_NA_GAMMA_KEYS,Gamma Raid Keys Contributed
ID_DA_DE_GAMMA_KEYS,Spend Campaign Energy to contribute Gamma Raid Keys
ID_DA_NA_DELTA_KEYS,Delta Raid Keys Contributed
ID_DA_DE_DELTA_KEYS,Spend Campaign Energy to contribute Delta Raid Keys
ID_LOGIN_NA_STANLEE,Stan Lee
ID_LOGIN_DE_STANLEE,In celebration of the life of Stan Lee and the characters he created. . .
ID_LOGIN_NA_WINTER,Winter
ID_LOGIN_DE_WINTER,Log in every day this month to earn Snowball Orbs!
ID_LOGIN_NA_REENGAGE_INC,Welcome
ID_LOGIN_DE_REENGAGE_INC,Come back daily for more Gold orbs!
ID_LOGIN_NA_MG_PRE,Asteroid M
ID_LOGIN_DE_MG_PRE,Log in 7 consecutive days to earn X-Men and Brotherhood shards!
ID_LOGIN_NA_REENGAGE_RETURN,Returning
ID_LOGIN_DE_REDSTARS_7DAY,Log in 7 consecutive days to earn a Premium Orb and 5 Red Star Orbs!
ID_LOGIN_DE_REENGAGE_INC_2,Come back daily for more Premium Orbs!
ID_LOGIN_NA_LEGENDARY,Legendary
ID_LOGIN_NA_REDSTAR,Red Hot
ID_LOGIN_DE_REDSTAR,Log in every day to earn 18 Red Star Orbs and 1 Elite Red Star Orb!
ID_LOGIN_NA_MEGAORB,Mega Orb
ID_LOGIN_DE_MEGAORB,Log in every day to earn 2 Mega Orbs!
ID_LOGIN_NA_WIDOW,Widowmaker
ID_LOGIN_DE_WIDOW_HULK,"Congrats, Widowmaker! Thanks to you, everyone gets 100 shards of Hulk!"
ID_LOGIN_DE_WIDOW_CPTMARVEL,"Congrats, Widowmaker! Thanks to you, everyone gets 100 shards of Captain Marvel!"
ID_LOGIN_DE_WIDOW,"Congrats, Widowmaker! Thanks to you, everyone gets 100 character shards!"
ID_LOGIN_NA_LUCKY,Get Lucky
ID_LOGIN_DE_LUCKY,Log in 5 consecutive days to earn Lucky Orbs!
ID_LOGIN_NA_ANNIVERSARY,ANNIVERSARY
ID_LOGIN_DE_ANNIVERSARY,Claim rewards every day to celebrate one year of MARVEL Strike Force!
ID_LOGIN_NA_SH_PRE,Princess and the Symbiote
ID_LOGIN_DE_SH_PRE,Log in 7 consecutive days to earn Spider-Verse shards!
ID_LOGIN_UNITY_NA,Unity
ID_LOGIN_UNITY_DE,Log in 7 consecutive days to earn Unity Orbs!
ID_LOGIN_GOLD_NA,Gold
ID_LOGIN_GOLD_DE,Log in every day to earn massive amounts of Gold!
ID_LOGIN_NA_HEATWAVE,Heat Wave
ID_LOGIN_DE_HEATWAVE,Log in 5 consecutive days to earn Heat Wave Orbs!
ID_LOGIN_NA_PH_PRE,Phoenix
ID_LOGIN_DE_PH_PRE,Log in 7 consecutive days to earn character shards for the Phoenix Legendary Event!
ID_LOGIN_MYSTERIO_NA,Mysterio
ID_LOGIN_MYSTERIO_DE,Log in 14 consecutive days to earn character shards of the Sinister 6 Controller!
ID_LOGIN_MARVEL80_NA,Marvel
ID_LOGIN_MARVEL80_DE,Log in 20 days to earn character shards of the first Marvel characters and Promotion Credits!
ID_LOGIN_NA_BACKTOSCHOOL,Roll Call
ID_LOGIN_DE_BACKTOSCHOOL_10DAY,Log in 10 days to earn Catalyst Parts and character shards!
ID_LOGIN_DE_BACKTOSCHOOL_7DAY,"Log in 7 days to earn Gear Raid Orbs, Catalysts, and Ability Materials!"
ID_LOGIN_OFFER_NA_GOLD,Gold
ID_LOGIN_OFFER_DE_GOLD_03D,Log in 3 days to claim Gold from your premium calendar!
ID_LOGIN_OFFER_DE_GOLD_05D,Log in 5 days to claim Gold from your premium calendar!
ID_LOGIN_OFFER_DE_GOLD_07D,Log in 7 days to claim Gold from your premium calendar!
ID_LOGIN_OFFER_DE_GOLD_10D,Log in 10 days to claim Gold from your premium calendar!
ID_LOGIN_OFFER_NA_ENERGY,Energy
ID_LOGIN_OFFER_DE_ENERGY_03D,Log in 3 days to claim Campaign Energy from your premium calendar!
ID_LOGIN_OFFER_DE_ENERGY_05D,Log in 5 days to claim Campaign Energy from your premium calendar!
ID_LOGIN_OFFER_DE_ENERGY_07D,Log in 7 days to claim Campaign Energy from your premium calendar!
ID_LOGIN_OFFER_DE_ENERGY_10D,Log in 10 days to claim Campaign Energy from your premium calendar!
ID_LOGIN_OFFER_NA_IMPROVED_CATALYST,Improved
ID_LOGIN_OFFER_DE_IMPROVED_CATALYST_03D,Log in 3 days to claim Improved Basic Catalysts from your premium calendar!
ID_LOGIN_OFFER_DE_IMPROVED_CATALYST_05D,Log in 5 days to claim Improved Basic Catalysts from your premium calendar!
ID_LOGIN_OFFER_DE_IMPROVED_CATALYST_07D,Log in 7 days to claim Improved Basic Catalysts from your premium calendar!
ID_LOGIN_OFFER_DE_IMPROVED_CATALYST_10D,Log in 10 days to claim Improved Basic Catalysts from your premium calendar!
ID_LOGIN_OFFER_NA_ADVANCED_CATALYST,Advanced
ID_LOGIN_OFFER_DE_ADVANCED_CATALYST_03D,Log in 3 days to claim Advanced Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_ADVANCED_CATALYST_05D,Log in 5 days to claim Advanced Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_ADVANCED_CATALYST_07D,Log in 7 days to claim Advanced Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_ADVANCED_CATALYST_10D,Log in 10 days to claim Advanced Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_NA_SUPERIOR_CATALYST,Superior
ID_LOGIN_OFFER_DE_SUPERIOR_CATALYST_03D,Log in 3 days to claim Superior Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_SUPERIOR_CATALYST_05D,Log in 5 days to claim Superior Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_SUPERIOR_CATALYST_07D,Log in 7 days to claim Superior Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_DE_SUPERIOR_CATALYST_10D,Log in 10 days to claim Superior Basic Catalyst Parts from your premium calendar!
ID_LOGIN_OFFER_NA_RAID_ENERGY,Raid
ID_LOGIN_OFFER_DE_RAID_ENERGY_03D,Log in 3 days to claim Raid Energy from your premium calendar!
ID_LOGIN_OFFER_DE_RAID_ENERGY_05D,Log in 5 days to claim Raid Energy from your premium calendar!
ID_LOGIN_OFFER_DE_RAID_ENERGY_07D,Log in 7 days to claim Raid Energy from your premium calendar!
ID_LOGIN_OFFER_DE_RAID_ENERGY_10D,Log in 10 days to claim Raid Energy from your premium calendar!
ID_LOGIN_OFFER_NA_T2_ABM,T2 Ability
ID_LOGIN_OFFER_DE_T2_ABM_03D,Log in 3 days to claim T2 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T2_ABM_05D,Log in 5 days to claim T2 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T2_ABM_07D,Log in 7 days to claim T2 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T2_ABM_10D,Log in 10 days to claim T2 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_NA_T3_ABM,T3 Ability
ID_LOGIN_OFFER_DE_T3_ABM_03D,Log in 3 days to claim T3 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T3_ABM_05D,Log in 5 days to claim T3 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T3_ABM_07D,Log in 7 days to claim T3 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T3_ABM_10D,Log in 10 days to claim T3 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_NA_T4_ABM,T4 Ability
ID_LOGIN_OFFER_DE_T4_ABM_03D,Log in 3 days to claim T4 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T4_ABM_05D,Log in 5 days to claim T4 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T4_ABM_07D,Log in 7 days to claim T4 Ability Materials from your premium calendar!
ID_LOGIN_OFFER_DE_T4_ABM_10D,Log in 10 days to claim T4 Ability Materials from your premium calendar!
ID_LOGIN_DE_IW_PRE,Log in 7 consecutive days to earn Sinister Six shards!
ID_LOGIN_OFFER_NA_REDSTAR,Red Stars
ID_LOGIN_OFFER_DE_REDSTAR_03D,Log in 3 days to claim Red Star Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_REDSTAR_05D,Log in 5 days to claim Red Star Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_REDSTAR_07D,Log in 7 days to claim Red Star Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_REDSTAR_10D,Log in 10 days to claim Red Star Orbs from your premium calendar!
ID_LOGIN_OFFER_NA_PREMIUM,Premium Orb
ID_LOGIN_OFFER_DE_PREMIUM_03D,Log in 3 days to claim Premium Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_PREMIUM_05D,Log in 5 days to claim Premium Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_PREMIUM_07D,Log in 7 days to claim Premium Orbs from your premium calendar!
ID_LOGIN_OFFER_DE_PREMIUM_10D,Log in 10 days to claim Premium Orbs from your premium calendar!
ID_LOGIN_OFFER_NA_RSCREDIT,Promo Credit
ID_LOGIN_OFFER_DE_RSCREDIT_03D,Log in 3 days to claim Promotion Credits from your premium calendar!
ID_LOGIN_OFFER_DE_RSCREDIT_05D,Log in 5 days to claim Promotion Credits from your premium calendar!
ID_LOGIN_OFFER_DE_RSCREDIT_07D,Log in 7 days to claim Promotion Credits from your premium calendar!
ID_LOGIN_OFFER_DE_RSCREDIT_10D,Log in 10 days to claim Promotion Credits from your premium calendar!
ID_LOGIN_OFFER_DE_RSCREDIT_30D,Log in 30 days to claim Promotion Credits from your premium calendar!
ID_LOGIN_CHAMPIONS_NA,Champions
ID_LOGIN_CHAMPIONS_DE,Log in and celebrate the champions of Ultimus 7 First Strike!
ID_LOGIN_HARVEST_NA,Harvest
ID_LOGIN_HARVEST_DE,Kick off the Fall season and earn various rewards to prepare for Ultimus VII!
