id,translation
ID_AR_NA_THOR,God of Thunder
ID_AR_SM_THOR,Win THOR Shards!
ID_AR_LM_THOR,Face off against other players' teams to earn various milestone rewards and a chance to win THOR shards!
ID_AR_MT_THOR,LIVE: God of Thunder Blitz
ID_AR_MS_THOR,Your chance to win THOR shards.
ID_AR_MB_THOR,"<color=#fff568>God of Thunder Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Thor shards!\n\n<color=#fff568>God of Thunder Orb</color>\nFor a limited time, a new God of Thunder Orb is available in the Store. The orb contains <color=#fff568>only Thor shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Thor now!"
ID_AR_MC_THOR,GO!
ID_AR_ES_THOR,ENDED: God of Thunder Blitz
ID_AR_EB_THOR,The God of Thunder Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_LOKI,God of Mischief
ID_AR_SM_LOKI,Win LOKI Shards!
ID_AR_LM_LOKI,Face off against other players' teams to earn various milestone rewards and a chance to win LOKI shards!
ID_AR_MT_LOKI,LIVE: God of Mischief Blitz
ID_AR_MS_LOKI,Your chance to win LOKI shards.
ID_AR_MB_LOKI,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>LOKI</color> shards!
ID_AR_MC_LOKI,GO!
ID_AR_ES_LOKI,ENDED: God of Mischief Blitz
ID_AR_EB_LOKI,The God of Mischief Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_BLACKPANTHER,Warrior King
ID_AR_SM_BLACKPANTHER,Win BLACK PANTHER Shards!
ID_AR_LM_BLACKPANTHER,Face off against other players' teams to earn various milestone rewards and a chance to win BLACK PANTHER shards!
ID_AR_MT_BLACKPANTHER,LIVE: Warrior King Blitz
ID_AR_MS_BLACKPANTHER,Your chance to win BLACK PANTHER shards.
ID_AR_MB_BLACKPANTHER,"<color=#fff568>Warrior King Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Black Panther shards!\n\n<color=#fff568>Warrior King Orb</color>\nFor a limited time, a new Warrior King Orb is available in the Store. The orb contains <color=#fff568>only Black Panther shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Black Panther now!"
ID_AR_MC_BLACKPANTHER,GO!
ID_AR_ES_BLACKPANTHER,ENDED: Warrior King Blitz
ID_AR_EB_BLACKPANTHER,The Warrior King Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_DRAX,Destroyer
ID_AR_SM_DRAX,Win DRAX Shards!
ID_AR_LM_DRAX,Face off against other players' teams to earn various milestone rewards and a chance to win DRAX shards!
ID_AR_MT_DRAX,LIVE: Destroyer Blitz
ID_AR_MS_DRAX,Your chance to win DRAX shards.
ID_AR_MB_DRAX,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>DRAX</color> shards!
ID_AR_MC_DRAX,GO!
ID_AR_ES_DRAX,ENDED: Destroyer Blitz
ID_AR_EB_DRAX,The Destroyer Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_JESSICAJONES,Alias
ID_AR_SM_JESSICAJONES,Win JESSICA JONES Shards!
ID_AR_LM_JESSICAJONES,Face off against other players' teams to earn various milestone rewards and a chance to win JESSICA JONES shards!
ID_AR_MT_JESSICAJONES,LIVE: Alias Blitz
ID_AR_MS_JESSICAJONES,Your chance to win JESSICA JONES shards.
ID_AR_MB_JESSICAJONES,"<color=#fff568>Alias Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Jessica Jones shards!\n\n<color=#fff568>Alias Orb</color>\nFor a limited time, a new Alias Orb is available in the Store. The orb contains <color=#fff568>only Jessica Jones shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Jessica Jones now!"
ID_AR_MC_JESSICAJONES,GO!
ID_AR_ES_JESSICAJONES,ENDED: Alias Blitz
ID_AR_EB_JESSICAJONES,The Alias Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_GAMORA,Deadliest Woman
ID_AR_SM_GAMORA,Win GAMORA Shards!
ID_AR_LM_GAMORA,Face off against other players' teams to earn various milestone rewards and a chance to win GAMORA shards!
ID_AR_MT_GAMORA,LIVE: Deadliest Woman Blitz
ID_AR_MS_GAMORA,Your chance to win GAMORA shards.
ID_AR_MB_GAMORA,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>GAMORA</color> shards!
ID_AR_MC_GAMORA,GO!
ID_AR_ES_GAMORA,ENDED: Deadliest Woman Blitz
ID_AR_EB_GAMORA,The Deadliest Woman Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_GROOT,Gentle Giant
ID_AR_SM_GROOT,Win GROOT Shards!
ID_AR_LM_GROOT,Face off against other players' teams to earn various milestone rewards and a chance to win GROOT shards!
ID_AR_MT_GROOT,LIVE: Gentle Giant Blitz
ID_AR_MS_GROOT,Your chance to win GROOT shards.
ID_AR_MB_GROOT,"<color=#fff568>Gentle Giant Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Groot shards!\n\n<color=#fff568>Gentle Giant Orb</color>\nFor a limited time, a new Gentle Giant Orb is available in the Store. The orb contains <color=#fff568>only Groot shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Groot now!"
ID_AR_MC_GROOT,GO!
ID_AR_ES_GROOT,ENDED: Gentle Giant Blitz
ID_AR_EB_GROOT,The Gentle Giant Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_RONAN,Accuser
ID_AR_SM_RONAN,Win RONAN Shards!
ID_AR_LM_RONAN,Face off against other players' teams to earn various milestone rewards and a chance to win RONAN shards!
ID_AR_MT_RONAN,LIVE: Accuser Blitz
ID_AR_MS_RONAN,Your chance to win RONAN shards.
ID_AR_MB_RONAN,"<color=#fff568>Accuser Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Ronan the Accuser shards!\n\n<color=#fff568>Accuser Orb</color>\nFor a limited time, a new Accuser Orb is available in the Store. The orb contains <color=#fff568>only Ronan the Accuser shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Ronan the Accuser now!"
ID_AR_MC_RONAN,GO!
ID_AR_ES_RONAN,ENDED: Accuser Blitz
ID_AR_EB_RONAN,The Accuser Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_KORATH,Pursuer
ID_AR_SM_KORATH,Win KORATH Shards!
ID_AR_LM_KORATH,Face off against other players' teams to earn various milestone rewards and a chance to win KORATH shards!
ID_AR_MT_KORATH,LIVE: Pursuer Blitz
ID_AR_MS_KORATH,Your chance to win KORATH shards.
ID_AR_MB_KORATH,"<color=#fff568>Pursuer Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Korath the Pursuer shards!\n\n<color=#fff568>Pursuer Orb</color>\nFor a limited time, a new Pursuer Orb is available in the Store. The orb contains <color=#fff568>only Korath the Pursuer shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Korath the Pursuer now!"
ID_AR_MC_KORATH,GO!
ID_AR_ES_KORATH,ENDED: Pursuer Blitz
ID_AR_EB_KORATH,The Pursuer Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_ROCKETRACCOON,Weapons Expert
ID_AR_SM_ROCKETRACCOON,Win ROCKET RACCOON Shards!
ID_AR_LM_ROCKETRACCOON,Face off against other players' teams to earn various milestone rewards and a chance to win ROCKET RACCOON shards!
ID_AR_MT_ROCKETRACCOON,LIVE: Weapons Expert Blitz
ID_AR_MS_ROCKETRACCOON,Your chance to win ROCKET RACCOON shards.
ID_AR_MB_ROCKETRACCOON,"<color=#fff568>Weapons Expert Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Rocket Raccoon shards!\n\n<color=#fff568>Weapons Expert Orb</color>\nFor a limited time, a new Weapons Expert Orb is available in the Store. The orb contains <color=#fff568>only Rocket Raccoon shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Rocket Raccoon now!"
ID_AR_MC_ROCKETRACCOON,GO!
ID_AR_ES_ROCKETRACCOON,ENDED: Weapons Expert Blitz
ID_AR_EB_ROCKETRACCOON,The Weapons Expert Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_BLACKWIDOW,Widow's Bite
ID_AR_SM_BLACKWIDOW,Win BLACK WIDOW Shards!
ID_AR_LM_BLACKWIDOW,Face off against other players' teams to earn various milestone rewards and a chance to win BLACK WIDOW shards!
ID_AR_MT_BLACKWIDOW,LIVE: Widow's Bite Blitz
ID_AR_MS_BLACKWIDOW,Your chance to win BLACK WIDOW shards.
ID_AR_MB_BLACKWIDOW,"<color=#fff568>Widow's Bite Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Black Widow shards!\n\n<color=#fff568>Widow's Bite Orb</color>\nFor a limited time, a new Widow's Bite Orb is available in the Store. The orb contains <color=#fff568>only Black Widow shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Black Widow now!"
ID_AR_MC_BLACKWIDOW,GO!
ID_AR_ES_BLACKWIDOW,ENDED: Widow's Bite Blitz
ID_AR_EB_BLACKWIDOW,The Widow's Bite Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_QUAKE,Tremors
ID_AR_SM_QUAKE,Win QUAKE Shards!
ID_AR_LM_QUAKE,Face off against other players' teams to earn various milestone rewards and a chance to win QUAKE shards!
ID_AR_MT_QUAKE,LIVE: Tremors Blitz
ID_AR_MS_QUAKE,Your chance to win QUAKE shards.
ID_AR_MB_QUAKE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>QUAKE</color> shards!
ID_AR_MC_QUAKE,GO!
ID_AR_ES_QUAKE,ENDED: Tremors Blitz
ID_AR_EB_QUAKE,The Tremors Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_VENOM,Symbiotic Terror
ID_AR_SM_VENOM,Win VENOM Shards!
ID_AR_LM_VENOM,Face off against other players' teams to earn various milestone rewards and a chance to win VENOM shards!
ID_AR_MT_VENOM,LIVE: Symbiotic Terror Blitz
ID_AR_MS_VENOM,Your chance to win VENOM shards.
ID_AR_MB_VENOM,"Face off against other players' teams to earn various milestone rewards and a chance to win Venom shards!\n\n<color=#fff568>Symbiotic Terror Orb</color>\nFor a limited time, a new Symbiotic Terror Orb is available in the Store. The orb contains <color=#fff568>only Venom shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Venom now!"
ID_AR_MC_VENOM,GO!
ID_AR_ES_VENOM,ENDED: Symbiotic Terror Blitz
ID_AR_EB_VENOM,The Symbiotic Terror Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_BARONMORDO,Dark Arts
ID_AR_SM_BARONMORDO,Win MORDO Shards!
ID_AR_LM_BARONMORDO,Face off against other players' teams to earn various milestone rewards and a chance to win MORDO shards!
ID_AR_MT_BARONMORDO,LIVE: Dark Arts Blitz
ID_AR_MS_BARONMORDO,Your chance to win MORDO shards.
ID_AR_MB_BARONMORDO,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>MORDO</color> shards!
ID_AR_MC_BARONMORDO,GO!
ID_AR_ES_BARONMORDO,ENDED: Dark Arts Blitz
ID_AR_EB_BARONMORDO,The Dark Arts Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_CURRENCY_SWITCH_TITLE,CURRENCY SWITCH
ID_AR_CURRENCY_SWITCH_BODY,"Commander, you're out of Blitz Charges. Recharging your characters will now consume Power Cores."
ID_AR_NO_OPPONENT_TITLE,NO OPPONENT SELECTED
ID_AR_NO_OPPONENT_BODY,The opponent's squad is empty. Please tap New Opponent.
ID_AR_NO_SQUAD_TITLE,OPPONENT SQUAD IS EMPTY
ID_AR_NO_SQUAD_BODY,The opponent's squad is empty. Please tap New Opponent.
ID_AR_NA_YONDU,Centaurian Hunter
ID_AR_SM_YONDU,Win YONDU Shards!
ID_AR_LM_YONDU,Face off against other players' teams to earn various milestone rewards and a chance to win YONDU shards!
ID_AR_MT_YONDU,LIVE: Centaurian Hunter Blitz
ID_AR_MS_YONDU,Your chance to win YONDU shards.
ID_AR_MB_YONDU,"<color=#fff568>Centaurian Hunter Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Yondu shards!\n\n<color=#fff568>Centaurian Hunter Orb</color>\nFor a limited time, a new Centaurian Hunter Orb is available in the Store. The orb contains <color=#fff568>only Yondu shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Yondu now!"
ID_AR_MC_YONDU,GO!
ID_AR_ES_YONDU,ENDED: Centaurian Hunter Blitz has ended
ID_AR_EB_YONDU,The Centaurian Hunter Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_CAPTAINAMERICA,First Avenger
ID_AR_SM_CAPTAINAMERICA,Win CAPTAIN AMERICA Shards!
ID_AR_LM_CAPTAINAMERICA,Face off against other players' teams to earn various milestone rewards and a chance to win CAPTAIN AMERICA shards!
ID_AR_MT_CAPTAINAMERICA,LIVE: First Avenger Blitz
ID_AR_MS_CAPTAINAMERICA,Your chance to win CAPTAIN AMERICA shards.
ID_AR_MB_CAPTAINAMERICA,"<color=#fff568>First Avenger Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Captain America shards!\n\n<color=#fff568>First Avenger Orb</color>\nFor a limited time, a new First Avenger Orb is available in the Store. The orb contains <color=#fff568>only Captain America shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Captain America now!"
ID_AR_MC_CAPTAINAMERICA,GO!
ID_AR_ES_CAPTAINAMERICA,ENDED: First Avenger Blitz
ID_AR_EB_CAPTAINAMERICA,The First Avenger Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_WOLVERINE,Weapon X
ID_AR_SM_WOLVERINE,Win WOLVERINE Shards!
ID_AR_LM_WOLVERINE,Face off against other players' teams to earn various milestone rewards and a chance to win WOLVERINE shards!
ID_AR_MT_WOLVERINE,LIVE: Weapon X Blitz
ID_AR_MS_WOLVERINE,Your chance to win WOLVERINE shards.
ID_AR_MB_WOLVERINE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>WOLVERINE</color> shards!
ID_AR_MC_WOLVERINE,GO!
ID_AR_ES_WOLVERINE,ENDED: Weapon X Blitz
ID_AR_EB_WOLVERINE,The Weapon X Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_DEADPOOL,Merc with a Mouth
ID_AR_SM_DEADPOOL,Win DEADPOOL Shards!
ID_AR_LM_DEADPOOL,Face off against other players' teams to earn various milestone rewards and a chance to win DEADPOOL shards!
ID_AR_MT_DEADPOOL,LIVE: Merc with a Mouth Blitz
ID_AR_MS_DEADPOOL,Your chance to win DEADPOOL shards.
ID_AR_MB_DEADPOOL,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>DEADPOOL</color> shards!
ID_AR_MC_DEADPOOL,GO!
ID_AR_ES_DEADPOOL,ENDED: Merc with a Mouth Blitz
ID_AR_EB_DEADPOOL,The Merc with a Mouth Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_DOCTORSTRANGE,Sorcerer Supreme
ID_AR_SM_DOCTORSTRANGE,Win DOCTOR STRANGE Shards!
ID_AR_LM_DOCTORSTRANGE,Face off against other players' teams to earn various milestone rewards and a chance to win DOCTOR STRANGE shards!
ID_AR_MT_DOCTORSTRANGE,LIVE: Sorcerer Supreme Blitz
ID_AR_MS_DOCTORSTRANGE,Your chance to win DOCTOR STRANGE shards.
ID_AR_MB_DOCTORSTRANGE,"<color=#fff568>Sorcerer Supreme Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Doctor Strange shards!\n\n<color=#fff568>Sorcerer Supreme Orb</color>\nFor a limited time, a new Sorcerer Supreme Orb is available in the Store. The orb contains <color=#fff568>only Doctor Strange shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Doctor Strange now!"
ID_AR_MC_DOCTORSTRANGE,GO!
ID_AR_ES_DOCTORSTRANGE,ENDED: Sorcerer Supreme Blitz
ID_AR_EB_DOCTORSTRANGE,The Sorcerer Supreme Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_STARLORD,Peter Quill
ID_AR_SM_STARLORD,Win STAR-LORD Shards!
ID_AR_LM_STARLORD,Face off against other players' teams to earn various milestone rewards and a chance to win STAR-LORD shards!
ID_AR_MT_STARLORD,LIVE: Peter Quill Blitz
ID_AR_MS_STARLORD,Your chance to win STAR-LORD shards.
ID_AR_MB_STARLORD,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>STAR-LORD</color> shards!
ID_AR_MC_STARLORD,GO!
ID_AR_ES_STARLORD,ENDED: Peter Quill Blitz
ID_AR_EB_STARLORD,The Peter Quill Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_VISION,Synthezoid
ID_AR_SM_VISION,Win VISION Shards!
ID_AR_LM_VISION,Face off against other players' teams to earn various milestone rewards and a chance to win VISION shards!
ID_AR_MT_VISION,LIVE: Synthezoid Blitz
ID_AR_MS_VISION,Your chance to win VISION shards.
ID_AR_MB_VISION,"<color=#fff568>Synthezoid Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Vision shards!\n\n<color=#fff568>Synthezoid Orb</color>\nFor a limited time, a new Synthezoid Orb is available in the Store. The orb contains <color=#fff568>only Vision shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Vision now!"
ID_AR_MC_VISION,GO!
ID_AR_ES_VISION,ENDED: Synthezoid Blitz
ID_AR_EB_VISION,The Synthezoid Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_PVP_ERROR_INVALID_EVENT,"This event has already ended. Unfortunately, any missions you just completed will not count."
ID_AR_NA_IRONFIST,Immortal Protector
ID_AR_SM_IRONFIST,Win IRON FIST Shards!
ID_AR_LM_IRONFIST,Face off against other players' teams to earn various milestone rewards and a chance to win IRON FIST shards!
ID_AR_MT_IRONFIST,LIVE: Immortal Protector Blitz
ID_AR_MS_IRONFIST,Your chance to win IRON FIST shards.
ID_AR_MB_IRONFIST,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>IRON FIST</color> shards!
ID_AR_MC_IRONFIST,GO!
ID_AR_ES_IRONFIST,ENDED: Immortal Protector Blitz
ID_AR_EB_IRONFIST,The Immortal Protector Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_HAWKEYE_CARD,Sharpshooter
ID_AR_NA_WINTERSOLDIER_CARD,Bucky Barnes
ID_AR_NA_ORB_CARD,Orb Assault
ID_AR_NA_THOR_CARD,God of Thunder
ID_AR_NA_LOKI_CARD,God of Mischief
ID_AR_NA_BLACKPANTHER_CARD,Warrior King
ID_AR_NA_DRAX_CARD,Destroyer
ID_AR_NA_JESSICAJONES_CARD,Alias
ID_AR_NA_GAMORA_CARD,Deadliest Woman
ID_AR_NA_GROOT_CARD,Gentle Giant
ID_AR_NA_RONAN_CARD,Accuser
ID_AR_NA_KORATH_CARD,Pursuer
ID_AR_NA_ROCKETRACCOON_CARD,Weapons Expert
ID_AR_NA_BLACKWIDOW_CARD,Widow's Bite
ID_AR_NA_QUAKE_CARD,Tremors
ID_AR_NA_VENOM_CARD,Symbiotic Terror
ID_AR_NA_BARONMORDO_CARD,Dark Arts
ID_AR_NA_YONDU_CARD,Centaurian Hunter
ID_AR_NA_CAPTAINAMERICA_CARD,First Avenger
ID_AR_NA_WOLVERINE_CARD,Weapon X
ID_AR_NA_DEADPOOL_CARD,Merc with a Mouth
ID_AR_NA_DOCTORSTRANGE_CARD,Sorcerer Supreme
ID_AR_NA_STARLORD_CARD,Peter Quill
ID_AR_NA_VISION_CARD,Synthezoid
ID_AR_NA_IRONFIST_CARD,Immortal Protector
ID_AR_NA_NEBULA,Sadistic Sister
ID_AR_SM_NEBULA,Win NEBULA Shards!
ID_AR_LM_NEBULA,Face off against other players' teams to earn various milestone rewards and a chance to win NEBULA shards!
ID_AR_MT_NEBULA,LIVE: Sadistic Sister Blitz
ID_AR_MS_NEBULA,Your chance to win NEBULA shards.
ID_AR_MB_NEBULA,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>NEBULA</color> shards!
ID_AR_MC_NEBULA,GO!
ID_AR_ES_NEBULA,ENDED: Sadistic Sister Blitz
ID_AR_EB_NEBULA,The Sadistic Sister Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_NEBULA_CARD,Sadistic Sister
ID_AR_NA_CABLE,Time Traveler
ID_AR_SM_CABLE,Win CABLE Shards!
ID_AR_LM_CABLE,Face off against other players' teams to earn various milestone rewards and a chance to win CABLE shards!
ID_AR_MT_CABLE,LIVE: Time Traveler Blitz
ID_AR_MS_CABLE,Your chance to win CABLE shards.
ID_AR_MB_CABLE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>CABLE</color> shards!
ID_AR_MC_CABLE,GO!
ID_AR_ES_CABLE,ENDED: Time Traveler Blitz
ID_AR_EB_CABLE,The Time Traveler Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_CABLE_CARD,Time Traveler
ID_AR_NA_PUNISHER,Violent Vigilante
ID_AR_SM_PUNISHER,Win PUNISHER Shards!
ID_AR_LM_PUNISHER,Face off against other players' teams to earn various milestone rewards and a chance to win PUNISHER shards!
ID_AR_MT_PUNISHER,LIVE: Violent Vigilante Blitz
ID_AR_MS_PUNISHER,Your chance to win PUNISHER shards.
ID_AR_MB_PUNISHER,"<color=#fff568>Violent Vigilante Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Punisher shards!\n\n<color=#fff568>Violent Vigilante Orb</color>\nFor a limited time, a new Violent Vigilante Orb is available in the Store. The orb contains <color=#fff568>only Punisher shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Punisher now!"
ID_AR_MC_PUNISHER,GO!
ID_AR_ES_PUNISHER,ENDED: Violent Vigilante Blitz
ID_AR_EB_PUNISHER,The Violent Vigilante Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_PUNISHER_CARD,Violent Vigilante
ID_AR_NA_BULLSEYE,On Target
ID_AR_SM_BULLSEYE,Win BULLSEYE Shards!
ID_AR_LM_BULLSEYE,Face off against other players' teams to earn various milestone rewards and a chance to win BULLSEYE shards!
ID_AR_MT_BULLSEYE,LIVE: On Target Blitz
ID_AR_MS_BULLSEYE,Your chance to win BULLSEYE shards.
ID_AR_MB_BULLSEYE,"<color=#fff568>On Target Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Bullseye shards!\n\n<color=#fff568>On Target Orb</color>\nFor a limited time, a new On Target Orb is available in the Store. The orb contains <color=#fff568>only Bullseye shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Bullseye now!"
ID_AR_MC_BULLSEYE,GO!
ID_AR_ES_BULLSEYE,ENDED: On Target Blitz
ID_AR_EB_BULLSEYE,The On Target Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_BULLSEYE_CARD,On Target
ID_AR_NA_SPIDERMAN,Web-Slinger
ID_AR_SM_SPIDERMAN,Win SPIDER-MAN Shards!
ID_AR_LM_SPIDERMAN,Face off against other players' teams to earn various milestone rewards and a chance to win SPIDER-MAN shards!
ID_AR_MT_SPIDERMAN,LIVE: Web-Slinger Blitz
ID_AR_MS_SPIDERMAN,Your chance to win SPIDER-MAN shards.
