id,translation
ID_CHAL_ISO_CRAFT_STAGE_03_DESC,Earn a ton of CRAFTING CURRENCY
ID_REQUIRES_ISO_CHAPTER_1_COMPLETE,Complete Iso-8 Campaign
ID_REQUIRES_ISO_CHAPTER_2_04_COMPLETE,Complete Iso-8 Campaign Chapter 2 Mission 4
ID_REQUIRES_ISO_CHAPTER_2_08_COMPLETE,Complete Iso-8 Campaign Chapter 2 Mission 8
ID_REQUIRES_ISO_CHAPTER_2_12_COMPLETE,Complete Iso-8 Campaign Chapter 2 Mission 12
ID_GAMEMODE_CAMPAIGN_ISO8_COMMUNITY_NAME,TEST OF STRENGTH CAMPAIGN
ID_GAMEMODE_CAMPAIGN_ISO8_NAME,Iso-8 CAMPAIGN
ID_GAMEMODE_CAMPAIGN_ISO8_DESC,Assemble a team of characters to find components for Iso-8.
ID_CAMPAIGN_TYPE_ISO8,Iso-8\n
ID_MISSION_ISO_1_1_NAME,Relentless Assault
ID_MISSION_ISO_1_1_DESC,"Powered up Ravagers are attacking a S.T.R.I.K.E. facility! What's enhancing their power, and can Iron Man stop them?"
ID_MISSION_ISO_1_2_NAME,Back in Business
ID_MISSION_ISO_1_2_DESC,"Scientist Supreme believes this new element, Iso-8, will put A.I.M. back on top! If only she can get her hands on some..."
ID_MISSION_ISO_1_3_NAME,Battery Powered
ID_MISSION_ISO_1_3_DESC,Ultron's drones have beaten S.T.R.I.K.E. and Scientist Supreme to the cache of Iso-8!
ID_MISSION_ISO_1_4_NAME,Finder's Keepers
ID_MISSION_ISO_1_4_DESC,Ultron himself has arrived to defend his freshly claimed Iso-8 from S.T.R.I.K.E. and Scientist Supreme.
ID_MISSION_ISO_1_5_NAME,Relentless Robotics
ID_MISSION_ISO_1_5_DESC,"Scientist Supreme shows Nick Fury her brand new Large Hadron Kaleidoscope when Ultron returns, looking for revenge."
ID_MISSION_ISO_1_6_NAME,House Hunting
ID_MISSION_ISO_1_6_DESC,Graviton attempts to secure an A.I.M. facility overrun with corrupted S.H.I.E.L.D. agents for Iso-8 storage.
ID_MISSION_ISO_1_7_NAME,Blown Away
ID_MISSION_ISO_1_7_DESC,The enemy is willing to bring the facility down around A.I.M. rather than lose and face Ultimus!
ID_MISSION_ISO_1_8_NAME,Loonies and Toonies
ID_MISSION_ISO_1_8_DESC,"A secure warehouse in Canada is Graviton's next potential warehouse, but it's overrun by Mercenaries!"
ID_MISSION_ISO_1_9_NAME,Permafrost
ID_MISSION_ISO_1_9_DESC,"Pushing deeper into the facility, Graviton hopes to weed out any remaining Mercenaries."
ID_MISSION_ISO_1_10_NAME,Hydra Removal
ID_MISSION_ISO_1_10_DESC,"Abandoning the Canadian facility, A.I.M. seeks to reclaim their final warehouse from a rouge splinter group of Hydra!"
ID_MISSION_ISO_1_11_NAME,Fumigation
ID_MISSION_ISO_1_11_DESC,"Looking to avoid the damage done in a firefight, Scientist Supreme hopes to drive Hydra out with an experimental toxin."
ID_MISSION_ISO_1_12_NAME,Housewarming
ID_MISSION_ISO_1_12_DESC,"Secure in their new Iso-8 storage facility, A.I.M. and Scientist Supreme must face off against a powered-up Yondu!"
ID_MISSION_ISO_2_1_NAME,NAME NODE 1
ID_MISSION_ISO_2_1_DESC,DESCRIPTION NODE 1
ID_MISSION_ISO_2_2_NAME,NAME NODE 2
ID_MISSION_ISO_2_2_DESC,DESCRIPTION NODE 2
ID_MISSION_ISO_2_3_NAME,NAME NODE 3
ID_MISSION_ISO_2_3_DESC,DESCRIPTION NODE 3
ID_MISSION_ISO_2_4_NAME,NAME NODE 4
ID_MISSION_ISO_2_4_DESC,DESCRIPTION NODE 4
ID_MISSION_ISO_2_5_NAME,NAME NODE 5
ID_MISSION_ISO_2_5_DESC,DESCRIPTION NODE 5
ID_MISSION_ISO_2_6_NAME,NAME NODE 6
ID_MISSION_ISO_2_6_DESC,DESCRIPTION NODE 6
ID_MISSION_ISO_2_7_NAME,NAME NODE 7
ID_MISSION_ISO_2_7_DESC,DESCRIPTION NODE 7
ID_MISSION_ISO_2_8_NAME,NAME NODE 8
ID_MISSION_ISO_2_8_DESC,DESCRIPTION NODE 8
ID_MISSION_ISO_2_9_NAME,NAME NODE 9
ID_MISSION_ISO_2_9_DESC,DESCRIPTION NODE 9
ID_MISSION_ISO_2_10_NAME,NAME NODE 10
ID_MISSION_ISO_2_10_DESC,DESCRIPTION NODE 10
ID_MISSION_ISO_2_11_NAME,NAME NODE 11
ID_MISSION_ISO_2_11_DESC,DESCRIPTION NODE 11
ID_MISSION_ISO_2_12_NAME,NAME NODE 12
ID_MISSION_ISO_2_12_DESC,DESCRIPTION NODE 12
ID_ISO8-HERO-TIER-CURRENCY_NAME,IONS
ID_ISO8-HERO-TIER-CURRENCY_DESCRIPTION,Recycle Iso-8 to earn IONs. IONs are used to upgrade a character to the next tier of ISO-8.
ID_ISO8-CRAFT-CURRENCY_NAME,CRAFTING CURRENCY
ID_ISO8-CRAFT-CURRENCY_DESCRIPTION,Crafting Currency is used for crafting Iso-8 and buying components
ID_UI_PROCEED,PROCEED
ID_UI_CONFIRM_EXIT_TITLE,YOU HAVE PENDING ITEMS
ID_UI_CONFIRM_EXIT_DESC," ARE YOU SURE YOU WANT TO LEAVE SCREEN?"
ID_UI_GREAT,GREAT
ID_UI_KEEP,KEEP
ID_UI_CRAFT_AGAIN,CRAFT AGAIN
ID_UI_CRAFT,CRAFT
ID_UI_BULK_CRAFT,{AMOUNT}x CRAFT
ID_UI_BULK_CRAFT_DISABLED,MULTI-CRAFT
ID_ISO8_BULK_CRAFT_TITLE," Bulk Craft Results"
ID_UI_ISO8_INVENTORY_FULL_POPUP_TITLE,WARNING
ID_UI_ISO8_INVENTORY_FULL_POPUP_BODY,Your inventory has reached the maximum capacity. Please clear some space before creating new Iso-8.
ID_UI_ISO8_DESTROY_TITLE,RECYCLE REWARDS
ID_UI_ISO8_DESTROY_DESC,"YOU ARE RECYCLING "
ID_UI_IOS8_DESTROY_RESULT_TITLE,REWARDS
ID_UI_ISO8_CRAFT_FILTER_TITLE,COMPONENT SELECTION
ID_UI_ISO8_SELECT_FILTER_TIER,TIER
ID_UI_ISO8_SELECT_FILTER_SHAPE,SHAPE
ID_UI_ISO8_SELECT_FILTER_SET,SET
ID_UI_ISO8_SELECT_FILTER_TRAIT,TRAIT
ID_UI_ISO8_FILTER_BUTTON,FILTERS
ID_UI_ISO8_SELECT_FILTER_ALL,ALL
ID_UI_ISO8_SELECT_FILTER_TIER_GREEN,BASIC
ID_UI_ISO8_SELECT_FILTER_TIER_BLUE,IMPROVED
ID_UI_ISO8_SELECT_FILTER_SHAPE_ANY,ANY
ID_UI_ISO8_SELECT_FILTER_SHAPE_1,S1 SHAPE
ID_UI_ISO8_SELECT_FILTER_SHAPE_2,S2 SHAPE
ID_UI_ISO8_SELECT_FILTER_SHAPE_3,S3 SHAPE
ID_UI_ISO8_SELECT_FILTER_SHAPE_4,S4 SHAPE
ID_UI_ISO8_SELECT_FILTER_SHAPE_5,S5 SHAPE
ID_UI_ISO8_SELECT_FILTER_SHAPE_6,S6 SHAPE
ID_UI_ISO8_SELECT_FILTER_SET_ANY,ANY
ID_UI_ISO8_SELECT_FILTER_SET_SET_01,MINOR HEALTH
ID_UI_ISO8_SELECT_FILTER_SET_SET_02,BALANCE
ID_UI_ISO8_SELECT_FILTER_SET_SET_03,OFFENSE
ID_UI_ISO8_SELECT_FILTER_SET_SET_04,DEFENSE
ID_UI_ISO8_SELECT_FILTER_SET_SET_05,UTILITY
ID_UI_ISO8_SELECT_FILTER_TRAIT_NONE,ANY CHARACTER
ID_UI_ISO8_SELECT_FILTER_TRAIT_BLASTER,BLASTER
ID_UI_ISO8_SELECT_FILTER_TRAIT_BRAWLER,BRAWLER
ID_UI_ISO8_SELECT_FILTER_TRAIT_CONTROLLER,CONTROLLER
ID_UI_ISO8_SELECT_FILTER_TRAIT_PROTECTOR,PROTECTOR
ID_UI_ISO8_SELECT_FILTER_TRAIT_SUPPORT,SUPPORT
ID_UI_ISO8_SELECT_FILTER_QUALITY_ANY,ANY
ID_UI_ISO8_SELECT_FILTER_QUALITY_1,QUALITY 1
ID_UI_ISO8_SELECT_FILTER_QUALITY_2,QUALITY 2
ID_UI_ISO8_SELECT_FILTER_QUALITY_3,QUALITY 3
ID_UI_ISO8_SELECT_FILTER_QUALITY_4,QUALITY 4
ID_UI_ISO8_SELECT_FILTER_QUALITY_5,QUALITY 5
ID_UI_ISO8_FEATURE_LOCKED_TITLE,FEATURE LOCKED
ID_UI_ISO8_FEATURE_LOCKED_DESC,Your character must be level {LEVEL} to access Iso-8
ID_ISO8_ACCESS,You have unlocked Iso-8!
ID_UI_ISO8_REPLACE_LOWER_TIER_TITLE,Replace to Lower Tier?
ID_UI_ISO8_REPLACE_LOWER_TIER_DESC,Are you sure you want to replace this Iso-8 with a lower tier?
ID_UI_ISO8_MAX_TIER,MAX TIER REACHED
ID_UI_ISO8_SPEND_TIER_CURRENCY,SPEND IONS?
ID_UI_ISO8_SPEND_TIER_CURRENCY_DESC,Are you sure you want to spend IONs on this purchase?
ID_UI_ISO8_CANNOT_EQUIP,CANNOT EQUIP
ID_UI_ISO8_CANNOT_EQUIP_TIER_UNLOCK,You have not unlocked this tier for this character.
ID_UI_ISO8_CANNOT_EQUIP_COOLDOWN,This item is still on cooldown.
ID_UI_ISO8_CANNOT_EQUIP_TRAIT,This item cannot be placed on a hero with this trait.
ID_UI_ISO8_HERO_TIER_ERROR,CANNOT UPGRADE CHARACTER TIER
ID_UI_ISO8_HERO_TIER_ERROR_MAX,You have reached the max tier for this character.
ID_UI_ISO8_HERO_TIER_ERROR_LEVEL,This character must be level 40 or higher to upgrade to the next tier.
ID_UI_ISO8_HERO_TIER_ERROR_LOYALTY,This character's loyalty is too low to upgrade.
ID_UI_ISO8_HERO_TIER_ERROR_GEAR,This character's gear tier is too low to upgrade.
ID_UI_ISO8_HERO_TIER_ERROR_REDSTAR,This character's red stars are too low to upgrade.
ID_UI_ISO8_CHAR_INFO_BUTTON,Iso-8
ID_UI_ISO8_CHAR_INFO_LOCKED_TEXT,UNLOCK CHARACTER LVL {LEVEL}
ID_UI_ISO8_EQUIP_CHAR_SET_INFO,SET INFO
ID_UI_ISO8_EQUIP_CHAR_STAT_HEADER_BASE,BASE
ID_UI_ISO8_EQUIP_CHAR_STAT_HEADER_EQUIPPED,EQUIPPED
ID_UI_ISO8_EQUIP_CHAR_STAT_HEADER_NEW,NEW
ID_UI_ISO8_EQUIP_CHAR_NO_SETS,NO SETS ARE CURRENTLY EQUIPPED
ID_UI_ISO8_EQUIP_PLACE,PLACE
ID_UI_ISO8_EQUIP_REPLACE,REPLACE
ID_UI_ISO8_EQUIP_REMOVE,REMOVE
ID_UI_ISO8_EQUIP_UNDO,UNDO
ID_UI_ISO8_EQUIP_CONFIRM,CONFIRM
ID_UI_ISO8_EQUIP_UPGRADE,UPGRADE
ID_UI_ISO8_EQUIP_BACK,CHRACTER STATS
ID_UI_ISO8_EQUIP_MAX_TIER,Max Tier
ID_UI_ISO8_EQUIP_DETAILS,ISO-8 DETAILS
ID_UI_ISO8_EQUIP_NEW_ITEM_TITLE,NEW ISO-8
ID_UI_ISO8_EQUIP_NEW_ITEM_DESC,SELECT AN ISO-8 FROM YOUR INVENTORY
ID_UI_ISO8_EQUIP_CUR_ITEM_TITLE,EQUIPPED ISO-8
ID_UI_ISO8_EQUIP_CUR_ITEM_DESC,SELECT AN ISO-8 EQUIPPED IN YOUR MATRIX
ID_UI_ISO8_UNEQUIP_CONFIRM_TITLE,CONFIRM UNEQUIP
ID_UI_ISO8_UNEQUIP_CONFIRM_DESC,Are you sure you want to unequip this Iso-8?\nAny Iso-8 that you replace will go on a 24 hour cooldown and can't be equipped again until the timer expires.
ID_UI_ISO8_UNEQUIP_SHORTAGE_DESC,You don't have enough unequips left to remove the ISO-8 you have selected. Would you like to refill your unequips?
ID_UI_ISO8_UNEQUIP_SHORTAGE_REFRESH_LIMIT,You don't have enough unequips left to remove the ISO-8 you have selected and you have reached your daily refresh limit.
ID_UI_ISO8_UNEQUIP_COUNT,Iso-8 to Unequip: {COLOR_BEGIN}{X}{COLOR_END}
ID_UI_ISO8_UNEQUIP_REMAINING,Unequip Remaining: {COLOR_BEGIN}{X}{COLOR_END}
ID_UI_UNEQUIP_CONFIRM,CONFIRM
ID_UI_UNEQUIP_CANCEL,CANCEL
ID_UI_UNEQUIP_REFRESH_BUTTON_TEXT,REFRESH
ID_UI_UNEQUIP_REFRESH_BUTTON_MAX_REACHED_TEXT,MAX
ID_UI_ISO8_EQUIP_CONFIRM_TITLE,CONFIRM EQUIP
ID_UI_ISO8_EQUIP_CONFIRM_DESC,Are you sure you want to apply these changes?
ID_UI_ISO8_CONFIRM_REMOVE_PENDING_TITLE,CONFIRM REMOVE PENDING
ID_UI_ISO8_CONFIRM_REMOVE_PENDING_DESC,Are you sure you want to remove your pending changes to this slot?
ID_UI_ISO8_INVENTORY_HEADER,INVENTORY
ID_UI_ISO8_INVENTORY_ISO8_TAB,Iso-8
ID_UI_ISO8_INVENTORY_COMPONENTS_TAB,COMPONENTS
ID_UI_ISO8_INVENTORY_CAPACITY,CAPACITY: {X}/{COUNT}
ID_UI_ISO8_INVENTORY_MULTI_SELECT,MULTI SELECT
ID_UI_ISO8_INVENTORY_DELETE_BUTTON,RECYCLE
ID_UI_ISO8_PRIMARY_STAT_TITLE,Primary
ID_UI_ISO8_SECONDARY_STAT_TITLE,Secondary
ID_UI_ISO8_COMPONENT_DETAILS_FIND_BUTTON,FIND
ID_UI_ISO8_COMPONENT_DETAILS_ADD_BUTTON,ADD
ID_UI_ISO8_COMPONENT_ASSIGN_REPLACE_BUTTON,REPLACE
ID_UI_ISO8_COMPONENT_DETAILS_DEFAULT_TEXT,Select a Component to view the details
ID_UI_ISO8_COMPONENT_DETAILS_DEFAULT_TITLE,DETAILS VIEW
ID_UI_ISO8_BUY_MISSING_COMPONENTS,BUY CRAFTING CURRENCY?
ID_ISO8_DETAILS_TITLE,CRAFTING RESULT
ID_ISO8_DETAILS_NEEDED_BY,Needed by {COLOR_BEGIN}{X} Characters{COLOR_END}
ID_ISO8_NEEDED_BY,NEEDED BY
ID_UI_CREATE,CREATE
ID_UI_DESTROY,RECYCLE
ID_UI_ISO8_DESTROY_GUARANTEED,GUARANTEED REWARDS
ID_UI_ISO8_DESTROY_POSSIBLE,POSSIBLE REWARDS
ID_UI_ISO8_SCREEN_CRAFT_BUTTON,CRAFT
ID_ASSIGN,ASSIGN
ID_UNASSIGN,UNASSIGN
ID_UI_ISO8_INVENTORY_FILTER,FILTER
ID_UI_ISO8_INVENTORY_FILTER_MIN_REQ,MIN REQ MET
ID_HEALTH,HEALTH
ID_DAMAGE,DAMAGE
ID_UI_ISO8_INVENTORY_TRASH_ALL,RECYCLE ALL
ID_UI_ISO8_INVENTORY_RESTORE_ALL,RESTORE ALL
ID_UI_ISO8_STAT_DAMAGE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} DAMAGE
ID_UI_ISO8_STAT_ARMOR_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} ARMOR
ID_UI_ISO8_STAT_MAX_HP_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} HEALTH
ID_UI_ISO8_STAT_FOCUS_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} FOCUS
ID_UI_ISO8_STAT_RESISTANCE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} RESISTANCE
ID_UI_ISO8_STAT_ACCURACY_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} ACCURACY
ID_UI_ISO8_STAT_CRIT_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END} CRIT RATE
ID_UI_ISO8_STAT_CRIT_RATE_DEFENSE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END} CRIT DEFENSE RATE
ID_UI_ISO8_STAT_ATTACK_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END} ATTACK RATE
ID_UI_ISO8_STAT_DEFENSE_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END} DEFENSE RATE
ID_UI_ISO8_STAT_CRIT_DAMAGE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} CRIT DAMAGE
ID_UI_ISO8_STAT_REGEN_AMT,{COLOR_BEGIN}{SIGN}{X}{COLOR_END} REGENERATION
ID_UI_ISO8_STAT_DRAIN_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END} DRAIN
ID_UI_ISO8_STAT_VALUE_DAMAGE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_ARMOR_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_MAX_HP_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_FOCUS_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_RESISTANCE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_ACCURACY_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_CRIT_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_CRIT_RATE_DEFENSE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_ATTACK_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_DEFENSE_RATE,{COLOR_BEGIN}{SIGN}{X}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_CRIT_DAMAGE_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_REGEN_AMT,{COLOR_BEGIN}{SIGN}{X}{COLOR_END}
ID_UI_ISO8_STAT_VALUE_DRAIN_PCT,{COLOR_BEGIN}{SIGN}{X}{PERCENT}{COLOR_END}
ID_UI_ISO8_ITEM_NAME_GREEN_1,S1 Iso-8
ID_UI_ISO8_ITEM_NAME_GREEN_2,S2 Iso-8
ID_UI_ISO8_ITEM_NAME_GREEN_3,S3 Iso-8
ID_UI_ISO8_ITEM_NAME_GREEN_4,S4 Iso-8
ID_UI_ISO8_ITEM_NAME_GREEN_5,S5 Iso-8
ID_UI_ISO8_ITEM_NAME_GREEN_6,S6 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_1,IMPROVED S1 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_2,IMPROVED S2 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_3,IMPROVED S3 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_4,IMPROVED S4 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_5,IMPROVED S5 Iso-8
ID_UI_ISO8_ITEM_NAME_BLUE_6,IMPROVED S6 Iso-8
ID_UI_ISO8_SET_NAME_SET_01,MINOR HEALTH
ID_UI_ISO8_SET_NAME_SET_02,BALANCE
