id,translation
ID_CHAL_GOLD_STAGE5_DESC,Earn a lot of GOLD.\n\nRecommendations:\n- Squad Lvl 34+
ID_CHAL_GOLD_STAGE6_NAME,Tier 6
ID_CHAL_GOLD_STAGE6_DESC,Earn a ton of GOLD.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+
ID_CHAL_GOLD_STAGE7_DESC,Earn a ton of GOLD.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+
ID_CHAL_GOLD_STAGE8_DESC,Earn a ton of GOLD.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+
ID_CHAL_ABILITYMATS_STAGE1_NAME,Tier 1
ID_CHAL_ABILITYMATS_STAGE1_DESC,Earn ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 9+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE2_NAME,Tier 2
ID_CHAL_ABILITYMATS_STAGE2_DESC,Earn some more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 14+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE3_NAME,Tier 3
ID_CHAL_ABILITYMATS_STAGE3_DESC,Earn more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE4_NAME,Tier 4
ID_CHAL_ABILITYMATS_STAGE4_DESC,Earn even more ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE5_NAME,Tier 5
ID_CHAL_ABILITYMATS_STAGE5_DESC,Earn a lot of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE6_NAME,Tier 6
ID_CHAL_ABILITYMATS_STAGE6_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE7_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_ABILITYMATS_STAGE8_DESC,Earn a ton of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_HEALTHBUCKS_STAGE1_NAME,Tier 1
ID_CHAL_HEALTHBUCKS_STAGE1_DESC,Earn HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 9+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE2_NAME,Tier 2
ID_CHAL_HEALTHBUCKS_STAGE2_DESC,Earn some more HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 14+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE3_NAME,Tier 3
ID_CHAL_HEALTHBUCKS_STAGE3_DESC,Earn more HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE4_NAME,Tier 4
ID_CHAL_HEALTHBUCKS_STAGE4_DESC,Earn even more HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE5_NAME,Tier 5
ID_CHAL_HEALTHBUCKS_STAGE5_DESC,Earn a lot of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE6_NAME,Tier 6
ID_CHAL_HEALTHBUCKS_STAGE6_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE7_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_HEALTHBUCKS_STAGE8_DESC,Earn a ton of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly BRAWLERS & SUPPORT allowed.
ID_CHAL_SHARDS_STAGE1_NAME,Tier 1
ID_CHAL_SHARDS_STAGE1_DESC,Earn ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 9+
ID_CHAL_SHARDS_STAGE2_NAME,Tier 2
ID_CHAL_SHARDS_STAGE2_DESC,Earn some more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 14+
ID_CHAL_SHARDS_STAGE3_NAME,Tier 3
ID_CHAL_SHARDS_STAGE3_DESC,Earn more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 18+
ID_CHAL_SHARDS_STAGE4_NAME,Tier 4
ID_CHAL_SHARDS_STAGE4_DESC,Earn even more ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 26+
ID_CHAL_SHARDS_STAGE5_NAME,Tier 5
ID_CHAL_SHARDS_STAGE5_DESC,Earn a lot of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 34+
ID_CHAL_SHARDS_STAGE6_NAME,Tier 6
ID_CHAL_SHARDS_STAGE6_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+
ID_CHAL_SHARDS_STAGE7_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+
ID_CHAL_SHARDS_STAGE8_DESC,Earn a ton of ORB FRAGMENTS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+
ID_CHAL_CATALYST_STAGE1_NAME,Tier 1
ID_CHAL_CATALYST_STAGE1_DESC,Earn CATALYSTS.\n\nRecommendations:\n- Squad Lvl 18+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE2_NAME,Tier 2
ID_CHAL_CATALYST_STAGE2_DESC,Earn some more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 26+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE3_NAME,Tier 3
ID_CHAL_CATALYST_STAGE3_DESC,Earn more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 34+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE4_NAME,Tier 4
ID_CHAL_CATALYST_STAGE4_DESC,Earn even more CATALYSTS.\n\nRecommendations:\n- Squad Lvl 40+\n- Gear Tier 6+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE5_NAME,Tier 5
ID_CHAL_CATALYST_STAGE5_DESC,Earn a lot of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 50+\n- Gear Tier 7+\n\nOnly BLASTERS allowed.
ID_CHAL_CATALYST_STAGE6_NAME,Tier 6
ID_CHAL_CATALYST_STAGE6_DESC,Earn a lot of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 55+\n- Gear Tier 8+\n\nOnly BLASTERS allowed.
ID_CHAL_COMPLETE,COMPLETED
ID_CHAL_COMPLETED,COMPLETED
ID_CHAL_NO_MORE_ATTEMPTS,NO MORE ATTEMPTS AVAILABLE
ID_CHAL_GO,GO
ID_CHAL_REWARDS,REWARDS
ID_CHAL_CHANCE_GOLD,Earn Gold
ID_CHAL_CHANCE_XP,Earn Training Modules
ID_CHAL_CHANCE_ABILITYMATS,Earn Ability Materials
ID_CHAL_CHANCE_HEALTHBUCKS,Earn Health Packs/Blitz Charges
ID_CHAL_CHANCE_SHARDS,Earn Orb Fragments
ID_CHAL_CHANCE_CATALYST,Earn Catalysts
ID_FL_MERC_CHANCE,Earn a ton of Gold
ID_EVENT_CHANCE_HAND_TRAINING,Earn a ton of Training Modules
ID_EVENT_CHANCE_AIM_RESEARCH,Earn a ton of Ability Materials
ID_EVENT_DEMO_NAME,Demo Challenge - DO NOT PLAY
ID_EVENT_DEMO_DESC,
ID_EVENT_DEMO_FLAVOR,
ID_EVENT_DEMO_STAGE1_NAME,Demo Challenge - DO NOT PLAY
ID_CHAL_NUETEST_NAME,NUETest Collection
ID_CHAL_NUETEST_DESC,A collection of NUETests proposed
ID_EVENT_NUETEST_STAGE1_NAME,NUETEST 1-1 Hand Wave 1 Demo
ID_EVENT_NUETEST_STAGE1_DESC,"First Wave of Proposed NUE Script, Version 1.0"
ID_EVENT_NUETEST_STAGE2_NAME,NUETEST 1-2 Hand Wave 2 Demo
ID_EVENT_NUETEST_STAGE2_DESC,"Second Wave of Proposed NUE Script, Version 1.0"
ID_EVENT_NUETEST_STAGE3_NAME,NUETEST 2.0 Hand Demo
ID_EVENT_NUETEST_STAGE3_DESC,Rough proposed NUE based on the NUE Script
ID_EVENT_NUETEST_STAGE4_NAME,NUETEST 3.0 Mercenaries Demo
ID_EVENT_NUETEST_STAGE4_DESC,Updated with Mercenaries instead of Hand Ninjas and initial feedback
ID_EVENT_NUETEST_STAGE5_NAME,NUETEST Giz
ID_EVENT_NUETEST_STAGE5_DESC,Giz Demo
ID_EVENT_NUETEST_STAGE6_NAME,NUETEST 4.0 Mercenaries and Bullseye
ID_EVENT_NUETEST_STAGE6_DESC,Updated based on Marvel / Amer feedback and Bullseye added
ID_EVENT_CHANCE_FURYSIM,Earn Nick Fury Shards
ID_EVENT_FURYSIM_NAME,Fury's Elite Squad
ID_EVENT_FURYSIM_DESC,Fury wants only the best S.H.I.E.L.D. agents to join him on elite S.T.R.I.K.E. missions. Pass his trials and prove your mettle.
ID_EVENT_FURYSIM_STAGE1_NAME,All the King's Men
ID_EVENT_FURYSIM_STAGE1_DESC,Requires 5 S.H.I.E.L.D. agents.
ID_EVENT_FURYSIM_STAGE2_NAME,Open Palm
ID_EVENT_FURYSIM_STAGE2_DESC,Requires 5 S.H.I.E.L.D. agents at 2 Stars.
ID_EVENT_FURYSIM_STAGE3_NAME,A.I.M. For the Top
ID_EVENT_FURYSIM_STAGE3_DESC,Requires 5 S.H.I.E.L.D. agents at 3 Stars.
ID_EVENT_FURYSIM_STAGE4_NAME,Hail S.H.I.E.L.D.
ID_EVENT_FURYSIM_STAGE4_DESC,Requires 5 S.H.I.E.L.D. agents at 4 Stars.
ID_EVENT_FURYSIM_STAGE5_NAME,Judgment Day
ID_EVENT_FURYSIM_STAGE5_DESC,Requires 5 S.H.I.E.L.D. agents at 5 Stars.
ID_EVENT_FURYSIM_STAGE6_NAME,Close Encounter
ID_EVENT_FURYSIM_STAGE6_DESC,Requires 5 S.H.I.E.L.D. agents at 6 Stars.
ID_EVENT_FURYSIM_STAGE7_NAME,Friendly Fire
ID_EVENT_FURYSIM_STAGE7_DESC,Requires 5 S.H.I.E.L.D. agents at 7 Stars.
ID_FL_MERC_MT,The Payday event has begun!
ID_FL_MERC_MS,Earn tons of GOLD
ID_FL_MERC_MB,"Recruit a team of your best <color=#fff568>Mercenaries</color> to score a payload of gold.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) Mercenaries\n- Mercenary Star Rank requirement increases by 1 with each level\n\n<color=#fff568>List of Mercenaries</color>:\n- Bullseye\n- Deadpool\n- Killmonger\n- Korath the Pursuer\n- Mercenary Lieutenant\n- Mercenary Riot Guard\n- Mercenary Sniper\n- Mercenary Soldier\n\nGood luck, Commander."
ID_FL_MERC_MC,GO!
ID_EVENT_FURYSIM_MT,The Fury's Elite Squad Event has started!
ID_EVENT_FURYSIM_MS,Unlock Nick Fury by proving your worth
ID_EVENT_FURYSIM_MB,Fury wants only the best S.H.I.E.L.D. agents to join him on elite S.T.R.I.K.E. missions. Pass his trials and prove your mettle.
ID_EVENT_FURYSIM_MC,GO!
ID_EVENT_CROSSBONES_MT,Recruit Crossbones!
ID_EVENT_CROSSBONES_MS,Complete the Double-Crossed Event
ID_EVENT_CROSSBONES_MB,"Ultimus has double-crossed Crossbones. Help Crossbones get payback, and in exchange he'll join your S.T.R.I.K.E. team."
ID_EVENT_CROSSBONES_MC,GO!
ID_EVENT_ELEKTRA_MT,Recruit Elektra!
ID_EVENT_ELEKTRA_MS,Complete the Elektra Assassin Event
ID_EVENT_ELEKTRA_MB,An imposter Elektra is wreaking havoc in Hell's Kitchen. Help the real Elektra track down the doppelganger and restore peace in New York City.
ID_EVENT_ELEKTRA_MC,GO!
ID_EVENT_LEGENDARY,Legendary
ID_EVENT_QUEST,Milestone
ID_EVENT_FLASH_EVENT,Flash
ID_EVENT_CHARACTER_EVENT,Character
ID_EVENT_ALLIANCE,Alliance
ID_EVENT_SOLO,Solo
ID_EVENT_STARTS_IN,Starts in
ID_EVENT_ENDS_IN,Ends in
ID_FL_MERC_EN_SU,The Payday Event has ended.
ID_FL_MERC_EN_BO,The event is now over.
ID_EVENT_NOVEMBER_DEMO_NAME,Halt Hydra
ID_EVENT_NOVEMBER_DEMO_DESC,Prevent Hydra from destroying the world!
ID_LE_IRONMAN_CHANCE,Earn Iron Man Shards
ID_LE_IRONMAN_NAME,I am Iron Man
ID_LE_IRONMAN_DESC,Help Tony Stark and S.H.I.E.L.D. stop a nefarious plot by a mysterious organization.
ID_LE_IRONMAN_MC,GO!
ID_LE_IRONMAN_MS,Unlock Iron Man by helping him!
ID_LE_IRONMAN_MT,The I am Iron Man Event has started!
ID_ME_BO_IRONMAN_BLACKWIDOW,"Tony Stark's technical prowess and presence would be invaluable to our ranks. Assemble a team of 5 S.H.I.E.L.D. agents to work with him and stop an evil plot. Elite S.H.I.E.L.D. agents will be available in Blitz for the month!\n\nRequirements: 5 S.H.I.E.L.D. Agents\nEvent Start: Jun. 13, 2018 12:00 AM (UTC)\nEvent End: Jun. 27, 2018 11:59 PM (UTC)"
ID_ME_BO_IRONMAN_HAWKEYE,"Tony Stark's technical prowess and presence would be\ninvaluable to our ranks. Assemble a team\nof 5 S.H.I.E.L.D. agents to work with him and stop an evil plot.\nElite S.H.I.E.L.D. agents will be available\niin Blitz for the month!\n\nRequirements: 5 S.H.I.E.L.D. Agents\nEvent Start: Dec. 23, 2017 12:00 AM (UTC)\nEvent End: Jan. 1, 2017 11:59 PM (UTC)\n\nList of S.H.I.E.L.D. Characters:\nCaptain America\nBlack Widow\nHawkeye\nQuake\nNick Fury\nS.H.I.E.L.D. Medic\nS.H.I.E.L.D. Trooper\nS.H.I.E.L.D. Operative\nS.H.I.E.L.D. Assault\nS.H.I.E.L.D. Security"
ID_LE_IRONMAN_MB,Tony Stark's technical prowess and presence would be invaluable to our ranks. Help him thwart a plot from a mysterious organization.
ID_ME_NA_IRONMAN_PREEVENT,UPCOMING EVENT: I am Iron Man
ID_ME_DE_IRONMAN_PREEVENT,Recruit Tony Stark to S.T.R.I.K.E.
ID_ECM_ROCKET_NAME,Rocket's Gambit
ID_ECM_ROCKET_DESC,Help Rocket Raccoon save his uprooted friend and in return he'll join your S.T.R.I.K.E. force.
ID_ECM_ROCKET_DESC_A,Recommendations:\n- Squad Lvl 55-60+\n- Gear Tier 9+\n- Ability Lvl 5+\n\nGroot has gone missing! Help Rocket Raccoon save his uprooted friend and in return he'll join your S.T.R.I.K.E. force.
ID_ECM_ROCKET_DESC_B,Recommendations:\n- Squad Lvl 40-45+\n- Gear Tier 7+\n- Ability Lvl 3+\n\nGroot has gone missing! Help Rocket Raccoon save his uprooted friend and in return he'll join your S.T.R.I.K.E. force.
ID_ECM_ROCKET_DESC_C,Recommendations:\n- Squad Lvl 25-30+\n- Gear Tier 5+\n- Ability Lvl 2+\n\nGroot has gone missing! Help Rocket Raccoon save his uprooted friend and in return he'll join your S.T.R.I.K.E. force.
ID_ECM_CHANCE_ROCKET,Earn Rocket Raccoon Shards
ID_ECM_ROCKET_MB,Groot has gone missing! Help Rocket Raccoon save his uprooted friend and in return he'll join your S.T.R.I.K.E. force.
ID_ECM_ROCKET_MC,GO!
ID_ECM_ROCKET_MT,The Rocket's Gambit Event has started!
ID_ECM_ROCKET_MS,Groot is gone and Rocket needs your help!
ID_EVENT_THANOS_NAME,The Mad Titan
ID_EVENT_THANOS_DESC,Thanos and the S.T.R.I.K.E. team are trapped in an alternate dimension and must find their way back home!
ID_EVENT_CHANCE_THANOS,Earn Thanos Shards
ID_EVENT_THANOS_MB,Thanos and the S.T.R.I.K.E. team are trapped in an alternate dimension and must find their way back home!
ID_EVENT_THANOS_MC,GO!
ID_EVENT_THANOS_MT,The Mad Titan Event has started!
ID_EVENT_THANOS_MS,Convince Thanos to join S.T.R.I.K.E.
ID_EVENT_CTA_DE_THANOS,Participate in <color=#fff568>RAIDS</color> to earn more <color=#fff568>THANOS</color> shards.
ID_EVENT_CTA_BTN_RAIDS,<size=75>RAIDS</size>
ID_EVENT_DEADPOOL_NAME,Merc with a Mouth
ID_EVENT_DEADPOOL_DESC,Deadpool must avenge the loss of his favorite chimichanga restaurant at the hands of Ultimus.
ID_EVENT_CHANCE_DEADPOOL,Earn Deadpool Shards
ID_EVENT_DEADPOOL_MB,Deadpool must avenge the loss of his favorite chimichanga restaurant at the hands of Ultimus.
ID_EVENT_DEADPOOL_MC,GO!
ID_EVENT_DEADPOOL_MT,The Merc with a Mouth Event has started!
ID_EVENT_DEADPOOL_MS,Play as Deadpool
ID_EVENT_CTA_DE_DEADPOOL,Participate in <color=#fff568>RAIDS</color> to earn more <color=#fff568>DEADPOOL</color> shards.
ID_ECM_ANTMAN_NAME,I am the Ant-Man
ID_ECM_ANTMAN_DESC,Ant-Man must wield Pym tech and his wits to foil a new threat from Ultimus and corrupted Vision.
ID_ECM_CHANCE_ANTMAN,Earn Ant-Man Shards
ID_ECM_ANTMAN_DESC_A,Recommendations:\n- Squad Lvl 55-60+\n- Gear Tier 9+\n- Ability Lvl 5+\n\nAnt-Man must wield Pym tech and his wits to foil a new threat from Ultimus and corrupted Vision.
ID_ECM_ANTMAN_DESC_B,Recommendations:\n- Squad Lvl 40-45+\n- Gear Tier 7+\n- Ability Lvl 3+\n\nAnt-Man must wield Pym tech and his wits to foil a new threat from Ultimus and corrupted Vision.
ID_ECM_ANTMAN_DESC_C,Recommendations:\n- Squad Lvl 25-30+\n- Gear Tier 5+\n- Ability Lvl 2+\n\nAnt-Man must wield Pym tech and his wits to foil a new threat from Ultimus and corrupted Vision.
ID_ECM_ANTMAN_MB,Ant-Man must wield Pym tech and his wits to foil a new threat from Ultimus and corrupted Vision.
ID_ECM_ANTMAN_MC,GO!
ID_ECM_ANTMAN_MT,The I am the Ant-Man Event has started!
ID_ECM_ANTMAN_MS,Ant-Man must foil corrupted Vision's plans
ID_ECM_WASP_NAME,Sting of the Wasp
ID_ECM_WASP_DESC,Wasp discovers a new technology that could threaten the entire Nexus dimension.
ID_ECM_CHANCE_WASP,Earn Wasp Shards
ID_ECM_WASP_DESC_A,Recommendations:\n- Squad Lvl 58-60+\n- Gear Tier 9+\n- Ability Lvl 5+\n\nWasp discovers a new technology that could threaten the entire Nexus dimension.
ID_ECM_WASP_DESC_B,Recommendations:\n- Squad Lvl 43-48+\n- Gear Tier 7+\n- Ability Lvl 3+\n\nWasp discovers a new technology that could threaten the entire Nexus dimension.
ID_ECM_WASP_DESC_C,Recommendations:\n- Squad Lvl 28-33+\n- Gear Tier 5+\n- Ability Lvl 2+\n\nWasp discovers a new technology that could threaten the entire Nexus dimension.
ID_ECM_WASP_MB,Wasp discovers a new technology that could threaten the entire Nexus dimension.
ID_ECM_WASP_MC,GO!
ID_ECM_WASP_MT,The Sting of the Wasp Event has started!
ID_ECM_WASP_MS,Wasp discovers a new threat
ID_ECM_NAME_A,Hard
ID_ECM_NAME_B,Medium
ID_ECM_NAME_C,Easy
ID_INFO_NEEDAHAND_NA,Need A Hand?
ID_INFO_NEEDAHAND_DE,2x Hand shards
ID_INFO_NEEDAHAND_BO,The number of Hand character shards rewarded from Campaign nodes has doubled from 2 to 4. You can get these extra shards from the following Campaign missions:\n\nHeroes 2-9 : Hand Sorceress\nHeroes 3-9: Elektra\nVillains 3-6 : Hand Blademaster\nVillains 6-3 : Nobu\nNexus 3-3 : Hand Sorceress\nNexus 3-9 : Elektra\nNexus 5-3 : Hand Blademaster\nNexus 7-6 : Hand Assassin\nCosmic 3-6 : Hand Sentry
ID_INFO_MERCMAYHEM_NA,Merc Mayhem
ID_INFO_MERCMAYHEM_DE,2x Mercenary shards
ID_INFO_MERCMAYHEM_BO,The number of Mercenary shards rewarded for completing Campaign nodes has doubled from 2 to 4. You can get these extra shards from the following Campaign missions:\n\nHeroes 2-6 : Bullseye\nVillains 1-3 : Bullseye\nVillains 3-3 : Mercenary Lieutenant\nVillains 5-9 : Korath the Pursuer\nNexus 4-6 : Mercenary Sniper\nNexus 7-3 : Korath the Pursuer
ID_INFO_CALLINGAGENTS_NA,Calling All Agents
ID_INFO_CALLINGAGENTS_DE,2x S.H.I.E.L.D. shards
ID_INFO_CALLINGAGENTS_BO,"The number of S.H.I.E.L.D. character shards rewarded for completing Campaign nodes has doubled from 2 to 4. You can get these extra shards from the following Campaign missions:\n\nHeroes 2-3 : S.H.I.E.L.D. Medic\nHeroes 3-6 : S.H.I.E.L.D. Security\nHeroes 4-3 : S.H.I.E.L.D. Operative\nHeroes 6-6 : Hawkeye\nHeroes 6-9 : Captain America\nVillains 1-6 : S.H.I.E.L.D. Medic\nVillains 1-9 : Hawkeye\nVillains 4-3 : S.H.I.E.L.D. Trooper\nNexus 2-3 : S.H.I.E.L.D. Assault\nNexus 5-9 : Captain America\n\nGive your Collection Power a boost with these bonus drops!\n\nGood luck, Commander!"
ID_INFO_IM_CALLINGAGENTS_NA,Calling All Agents
ID_INFO_IM_CALLINGAGENTS_DE,2x S.H.I.E.L.D. shards
ID_INFO_IM_CALLINGAGENTS_BO,"The number of S.H.I.E.L.D. character shards rewarded for completing Campaign nodes has doubled from 2 to 4. These characters will help you with the I am Iron Man legendary event You can get these extra shards from the following Campaign missions:\n\nHeroes 2-3 : S.H.I.E.L.D. Medic\nHeroes 3-6 : S.H.I.E.L.D. Security\nHeroes 4-3 : S.H.I.E.L.D. Operative\nHeroes 6-6 : Hawkeye\nHeroes 6-9 : Captain America\nVillains 1-6 : S.H.I.E.L.D. Medic\nVillains 1-9 : Hawkeye\nVillains 4-3 : S.H.I.E.L.D. Trooper\nNexus 2-3 : S.H.I.E.L.D. Assault\nNexus 5-9 : Captain America\n\nGive your Collection Power a boost with these bonus drops!\n\nGood luck, Commander!"
ID_CHAL_STAGE9_NAME,Tier 9
ID_CHAL_ABILITYMATS_STAGE9_DESC,Earn a mass of ABILITY MATERIALS.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly CONTROLLERS & PROTECTORS allowed.
ID_CHAL_CATALYST_STAGE7_DESC,Earn a mass of CATALYSTS.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly BLASTERS allowed.
ID_CHAL_GOLD_STAGE9_DESC,Earn a mass of GOLD.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly CITY allowed.
ID_CHAL_HEALTHBUCKS_STAGE9_DESC,Earn a mass of HEALTH PACKS/BLITZ CHARGES.\n\nRecommendations:\n- Squad Lvl 65+\n- Gear Tier 11+\n\nOnly BRAWLERS & SUPPORT allowed.
