id,reward_count,cost_resource,vip1,vip2,vip3,vip4,vip5,vip6,vip7,vip8,vip9,vip10,vip11,vip12,vip13,vip14,vip15,vip16,vip17,vip18,vip19,vip20,
17,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
18,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
19,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
20,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
21,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
22,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
23,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
24,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
25,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
26,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
27,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
28,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
29,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
30,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
31,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
32,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
33,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
34,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
35,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
36,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
37,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
38,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
39,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
40,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
41,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
42,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
43,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
44,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
45,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
46,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
47,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
48,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
49,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
50,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
51,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
52,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
53,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
54,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
55,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
56,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
57,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
58,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
59,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
60,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
61,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
62,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
63,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
64,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
65,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
66,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
67,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
68,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
69,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
70,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
71,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
72,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
73,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
74,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
75,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
76,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
77,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
78,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
79,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
80,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
81,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
82,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
83,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
84,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
85,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
86,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
87,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
88,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
89,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
90,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
91,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
92,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
93,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
94,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
95,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
96,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
97,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
98,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
99,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
100,10,energy-raid-cur,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
